eid,frame_idx,p_exit,prompt_tokens,tainted
2025_01_31_1738354150_S,5,0.623217,8151,N
2025_01_31_1738354150_S,6,0.917611,9623,N
2025_01_31_1738354150_S,7,0.009686,8329,N
2025_01_31_1738354150_S,8,0.036795,8413,N
2025_01_31_1738354150_S,9,0.563373,8487,N
2025_01_31_1738354150_S,10,0.092079,8550,N
2025_01_31_1738354150_S,11,0.250859,9308,N
2025_01_31_1738354150_S,12,0.030078,8712,N
2025_01_31_1738354150_S,13,0.121529,8773,N
2025_01_31_1738354150_S,14,0.155123,8875,N
2025_01_31_1738354150_S,15,0.033772,8931,N
2025_01_31_1738354150_S,16,0.403542,9729,N
2025_01_31_1738354150_S,17,0.095061,9116,N
2025_01_31_1738354150_S,18,0.255482,9186,N
2025_01_31_1738354150_S,19,0.854336,9239,N
2025_01_31_1738354150_S,20,0.789613,9313,N
2025_01_31_1738354150_S,21,0.038238,10790,N
2025_01_31_1738354150_S,22,0.636036,9389,N
2025_01_31_1738354150_S,23,0.266861,9372,N
2025_01_31_1738354150_S,24,0.664493,9400,N
2025_01_31_1738354150_S,25,0.346656,9379,N
2025_01_31_1738354150_S,26,0.027307,10078,N
2025_01_31_1738354150_S,27,0.910643,9381,N
2025_01_31_1738354150_S,28,0.084154,9377,N
2025_01_31_1738354150_S,29,0.738100,9392,N
2025_01_31_1738354150_S,30,0.032489,9371,N
2025_01_31_1738354150_S,31,0.149095,10082,N
2025_01_31_1738354150_S,32,0.028798,9381,N
2025_01_31_1738354150_S,33,0.138211,9382,N
2025_01_31_1738354150_S,34,0.136175,9396,N
2025_01_31_1738354150_S,35,0.010637,9387,N
2025_01_31_1738354150_S,36,0.031382,10788,N
2025_01_31_1738354150_S,37,0.073547,9389,N
2025_01_31_1738354150_S,38,0.024411,9417,N
2025_01_31_1738354150_S,39,0.186481,9421,N
2025_01_31_1738354150_S,40,0.090841,9420,N
2025_01_31_1738354150_S,41,0.074949,10131,N
2025_01_31_1738354150_S,42,0.216237,9437,N
2025_01_31_1738354440_S,0,0.031385,5722,N
2025_01_31_1738354440_S,1,0.008824,7876,N
2025_01_31_1738354440_S,2,0.105230,9343,N
2025_01_31_1738354440_S,3,0.024907,8065,N
2025_01_31_1738354440_S,4,0.023668,8149,N
2025_01_31_1738354440_S,5,0.128264,8214,N
2025_01_31_1738354440_S,6,0.029272,8271,N
2025_01_31_1738354440_S,7,0.025181,9026,N
2025_01_31_1738354440_S,8,0.017045,8428,N
2025_01_31_1738354440_S,9,0.002536,8517,N
2025_01_31_1738354440_S,10,0.011878,8591,N
2025_01_31_1738354440_S,11,0.007523,8659,N
2025_01_31_1738354440_S,12,0.010834,9424,N
2025_01_31_1738354440_S,13,0.013810,8831,N
2025_01_31_1738354440_S,14,0.009924,8896,N
2025_01_31_1738354440_S,15,0.039062,8966,N
2025_01_31_1738354440_S,16,0.078119,9029,N
2025_01_31_1738354440_S,17,0.030905,10503,N
2025_01_31_1738354440_S,18,0.024490,9207,N
2025_01_31_1738354440_S,19,0.012403,9279,N
2025_01_31_1738354440_S,20,0.018677,9344,N
2025_01_31_1738354440_S,21,0.008763,9402,N
2025_01_31_1738354440_S,22,0.017389,10107,N
2025_01_31_1738354440_S,23,0.003089,9411,N
2025_01_31_1738354440_S,24,0.068667,9420,N
2025_01_31_1738354440_S,25,0.010307,9394,N
2025_01_31_1738354440_S,26,0.014946,9416,N
2025_01_31_1738354440_S,27,0.007660,10106,N
2025_01_31_1738354440_S,28,0.025248,9415,N
2025_01_31_1738354440_S,29,0.016818,9421,N
2025_01_31_1738354440_S,30,0.035455,9415,N
2025_01_31_1738354440_S,31,0.027514,9422,N
2025_01_31_1738354440_S,32,0.009480,10814,N
2025_01_31_1738354440_S,33,0.038426,9437,N
2025_01_31_1738354440_S,34,0.027805,9437,N
2025_01_31_1738354440_S,35,0.156372,9452,N
2025_01_31_1738354440_S,36,0.114900,9443,N
2025_01_31_1738354440_S,37,0.062380,10150,N
2025_01_31_1738355400_S,0,0.007255,5709,N
2025_01_31_1738355400_S,1,0.038189,9289,N
2025_01_31_1738355400_S,2,0.076975,7988,N
2025_01_31_1738355400_S,3,0.001342,8061,N
2025_01_31_1738355400_S,4,0.042670,8116,N
2025_01_31_1738355400_S,5,0.019598,8174,N
2025_01_31_1738355400_S,6,0.005711,8944,N
2025_01_31_1738355400_S,7,0.001958,8364,N
2025_01_31_1738355400_S,8,0.003728,8438,N
2025_01_31_1738355400_S,9,0.007996,8478,N
2025_01_31_1738355400_S,10,0.001362,8559,N
2025_01_31_1738355400_S,11,0.006115,9317,N
2025_01_31_1738355400_S,12,0.001452,8745,N
2025_01_31_1738355400_S,13,0.002367,8822,N
2025_01_31_1738355400_S,14,0.023675,8874,N
2025_01_31_1738355400_S,15,0.001441,8951,N
2025_01_31_1738355400_S,16,0.027986,10419,N
2025_01_31_1738355400_S,17,0.006539,9151,N
2025_01_31_1738355400_S,18,0.011889,9218,N
2025_01_31_1738355400_S,19,0.057189,9302,N
2025_01_31_1738355400_S,20,0.037716,9359,N
2025_01_31_1738355400_S,21,0.051598,10133,N
2025_03_13_1741873560_S,0,0.026293,5738,N
2025_03_13_1741873560_S,1,0.003956,7928,N
2025_03_13_1741873560_S,2,0.040081,7986,N
2025_03_13_1741873560_S,3,0.005331,8043,N
2025_03_13_1741873560_S,4,0.018317,8095,N
2025_03_13_1741873560_S,5,0.329694,8870,N
2025_03_13_1741873560_S,6,0.313757,8305,N
2025_03_13_1741873560_S,7,0.131497,8371,N
2025_03_13_1741873560_S,8,0.004117,8418,N
2025_03_13_1741873560_S,9,0.013640,8498,N
2025_03_13_1741873560_S,10,0.070700,9275,N
2025_03_13_1741873560_S,11,0.003443,8680,N
2025_03_13_1741873560_S,12,0.029896,8778,N
2025_03_13_1741873560_S,13,0.016370,8849,N
2025_03_13_1741873560_S,14,0.019713,8919,N
2025_03_13_1741873560_S,15,0.063676,11114,N
2025_03_13_1741873560_S,16,0.075407,9125,N
2025_03_13_1741873560_S,17,0.098803,9219,N
2025_03_13_1741873560_S,18,0.148079,9282,N
2025_03_13_1741873560_S,19,0.302508,9344,N
2025_03_13_1741873560_S,20,0.101467,10098,N
2025_03_13_1741873560_S,21,0.107215,9513,N
2025_03_13_1741873560_S,22,0.021424,9511,N
2025_03_13_1741873560_S,23,0.625231,9502,N
2025_03_13_1741873560_S,24,0.718507,9500,N
2025_03_13_1741873560_S,25,0.006233,10202,N
2025_03_13_1741884180_S,0,0.008514,5722,N
2025_03_13_1741884180_S,1,0.001481,7880,N
2025_03_13_1741884180_S,2,0.006310,7943,N
2025_03_13_1741884180_S,3,0.002458,9408,N
2025_03_13_1741884180_S,4,0.006288,8142,N
2025_03_13_1741884180_S,5,0.021606,8209,N
2025_03_13_1741884180_S,6,0.009272,8290,N
2025_03_13_1741884180_S,7,0.001764,8358,N
2025_03_13_1741884180_S,8,0.036388,9134,N
2025_03_13_1741884180_S,9,0.004614,8543,N
2025_03_13_1741884180_S,10,0.002683,8600,N
2025_03_13_1741884180_S,11,0.021027,8682,N
2025_03_13_1741884180_S,12,0.922709,8729,N
2025_03_13_1741884180_S,13,0.028413,9506,N
2025_03_13_1741884180_S,14,0.001647,8925,N
2025_03_13_1741884180_S,15,0.005247,8986,N
2025_03_13_1741884180_S,16,0.100541,9083,N
2025_03_13_1741884180_S,17,0.750348,9161,N
2025_03_13_1741884180_S,18,0.033375,11322,N
2025_03_13_1741884180_S,19,0.938613,9312,N
2025_03_13_1741884180_S,20,0.707297,9385,N
2025_03_13_1741884180_S,21,0.349848,9452,N
2025_03_13_1741884180_S,22,0.022027,9484,N
2025_03_13_1741884180_S,23,0.380544,10186,N
2025_03_13_1741884180_S,24,0.632927,9475,N
2025_03_13_1741884180_S,25,0.905108,9476,N
2025_03_13_1741884180_S,26,0.026597,9487,N
2025_03_13_1741884180_S,27,0.007615,9467,N
2025_03_13_1741884180_S,28,0.023621,10164,N
2025_03_13_1741884180_S,29,0.003862,9468,N
2025_03_13_1741884180_S,30,0.006531,9495,N
2025_03_13_1741884180_S,31,0.012903,9486,N
2025_03_13_1741884180_S,32,0.025081,9498,N
2025_03_13_1741884180_S,33,0.009991,10891,N
2025_03_13_1741884180_S,34,0.010563,9493,N
2025_03_13_1741884180_S,35,0.004949,9508,N
2025_03_13_1741884180_S,36,0.009812,9523,N
2025_03_13_1741884180_S,37,0.002537,9528,N
2025_03_13_1741884180_S,38,0.027744,10233,N
2025_03_13_1741884180_S,39,0.017765,9549,N
2025_03_13_1741884180_S,40,0.007505,9545,N
2025_03_13_1741884180_S,41,0.281299,9548,N
2025_03_13_1741884180_S,42,0.999605,9531,N
2025_03_13_1741884180_S,43,0.006496,10243,N
2025_03_13_1741884180_S,44,0.015799,9558,N
2025_03_13_1741884180_S,45,0.247378,9562,N
2025_03_13_1741885140_S,0,0.014858,5736,N
2025_03_13_1741885140_S,1,0.012213,7924,N
2025_03_13_1741885140_S,2,0.505379,10076,N
2025_03_13_1741885140_S,3,0.236166,8061,N
2025_03_13_1741885140_S,4,0.186836,8131,N
2025_03_13_1741885140_S,5,0.218752,8197,N
2025_03_13_1741885140_S,6,0.008396,8292,N
2025_03_13_1741885140_S,7,0.906305,9057,N
2025_03_13_1741885140_S,8,0.177734,8454,N
2025_03_13_1741885140_S,9,0.226990,8524,N
2025_03_13_1741885140_S,10,0.000324,8596,N
2025_03_13_1741885140_S,11,0.000215,8644,N
2025_03_13_1741885140_S,12,0.006765,9409,N
2025_03_13_1741885140_S,13,0.002090,8827,N
2025_03_13_1741885140_S,14,0.006368,8920,N
2025_03_13_1741885140_S,15,0.005538,8976,N
2025_03_13_1741885140_S,16,0.002766,9053,N
2025_03_13_1741885140_S,17,0.035835,10505,N
2025_03_13_1741885140_S,18,0.007447,9225,N
2025_03_13_1741885140_S,19,0.001947,9305,N
2025_03_13_1741885140_S,20,0.011127,9385,N
2025_03_13_1741885140_S,21,0.002499,9455,N
2025_03_13_1741885140_S,22,0.025833,10156,N
2025_03_13_1741885140_S,23,0.026773,9472,N
2025_03_13_1741885140_S,24,0.009305,9466,N
2025_03_13_1741885140_S,25,0.074527,9468,N
2025_03_13_1741885140_S,26,0.986758,9452,N
2025_03_13_1741885140_S,27,0.010625,10160,N
2025_03_13_1741885140_S,28,0.043714,9474,N
2025_03_13_1741885140_S,29,0.002870,9475,N
2025_03_13_1741885140_S,30,0.992981,9498,N
2025_03_13_1741885140_S,31,0.029935,9501,N
2025_03_13_1741885140_S,32,0.049052,10857,N
2025_03_13_1741885140_S,33,0.766656,9486,N
2025_03_13_1741885140_S,34,0.830260,9498,N
2025_03_13_1741885140_S,35,0.032741,9476,N
2025_03_13_1741885140_S,36,0.005536,9475,N
2025_03_13_1741885140_S,37,0.243065,10179,N
2025_03_13_1741885140_S,38,0.009846,9485,N
2025_03_13_1741885140_S,39,0.614443,9500,N
2025_03_13_1741885140_S,40,0.462793,9497,N
2025_03_13_1741885140_S,41,0.464494,9476,N
2025_03_13_1741885140_S,42,0.006236,10183,N
2025_03_13_1741885140_S,43,0.813387,9484,N
2025_03_13_1741885140_S,44,0.508426,9475,N
2025_03_13_1741885140_S,45,0.004210,9476,N
2025_03_13_1741885140_S,46,0.020287,9486,N
2025_03_13_1741885140_S,47,0.006254,10883,N
2025_03_13_1741885140_S,48,0.010165,9485,N
2025_03_13_1741885140_S,49,0.018914,9481,N
2025_03_13_1741885140_S,50,0.018662,9485,N
2025_03_13_1741885140_S,51,0.016243,9496,N
2025_03_13_1741885140_S,52,0.005827,10193,N
2025_03_13_1741885140_S,53,0.010912,9501,N
2025_03_13_1741885140_S,54,0.015483,9510,N
2025_03_13_1741885140_S,55,0.043050,9509,N
2025_03_13_1741885140_S,56,0.019537,9506,N
2025_03_13_1741885140_S,57,0.008671,10192,N
2025_03_13_1741885140_S,58,0.034169,9485,N
2025_03_13_1741886280_S,0,0.242043,5704,N
2025_03_13_1741886280_S,1,0.011194,7877,N
2025_03_13_1741886280_S,2,0.048628,7943,N
2025_03_13_1741886280_S,3,0.253262,8703,N
2025_03_13_1741886280_S,4,0.381468,8127,N
2025_03_13_1741886280_S,5,0.664611,8189,N
2025_03_13_1741886280_S,6,0.357058,8249,N
2025_03_13_1741886280_S,7,0.093847,8294,N
2025_03_13_1741886280_S,8,0.054529,9061,N
2025_03_13_1741886280_S,9,0.296885,8486,N
2025_03_13_1741886280_S,10,0.021958,8551,N
2025_03_13_1741886280_S,11,0.111362,8645,N
2025_03_13_1741886280_S,12,0.094319,8714,N
2025_03_13_1741886280_S,13,0.352046,10125,N
2025_03_13_1741886280_S,14,0.902200,8865,N
2025_03_13_1741886280_S,15,0.619628,8946,N
2025_03_13_1741886280_S,16,0.037707,8990,N
2025_03_13_1741886280_S,17,0.026771,9062,N
2025_03_13_1741886280_S,18,0.294375,9831,N
2025_03_13_1741886280_S,19,0.248662,9254,N
2025_03_13_1741886280_S,20,0.379616,9333,N
2025_03_13_1741886280_S,21,0.611506,9399,N
2025_03_13_1741886280_S,22,0.550672,9382,N
2025_03_13_1741886280_S,23,0.037257,10082,N
2025_03_13_1741886280_S,24,0.660169,9390,N
2025_03_13_1741886280_S,25,0.530960,9382,N
2025_03_13_1741886280_S,26,0.005020,9385,N
2025_03_13_1741886280_S,27,0.314157,9399,N
2025_03_13_1741886280_S,28,0.059143,10794,N
2025_03_13_1741886280_S,29,0.601727,9403,N
2025_03_13_1741886280_S,30,0.502869,9404,N
2025_03_13_1741886280_S,31,0.410381,9412,N
2025_03_13_1741886280_S,32,0.053213,9427,N
2025_03_13_1741886280_S,33,0.201229,10117,N
2025_03_13_1741886280_S,34,0.387547,9428,N
2025_03_13_1741886280_S,35,0.097811,9443,N
2025_03_13_1741886280_S,36,0.643079,9439,N
2025_03_13_1741886280_S,37,0.139857,9440,N
2025_03_13_1741886280_S,38,0.030296,10120,N
2025_03_13_1741886280_S,39,0.662529,9412,N
2025_03_13_1741889295_L,0,0.012972,5761,N
2025_03_13_1741889295_L,1,0.005463,7929,N
2025_03_13_1741889295_L,2,0.001745,8699,N
2025_03_13_1741889295_L,3,0.007637,8109,N
2025_03_13_1741889295_L,4,0.002601,8150,N
2025_03_13_1741889295_L,5,0.005490,8238,N
2025_03_13_1741889295_L,6,0.005063,8344,N
2025_03_13_1741889295_L,7,0.004306,9808,N
2025_03_13_1741889295_L,8,0.016954,8485,N
2025_03_13_1741889295_L,9,0.002706,8544,N
2025_03_13_1741889295_L,10,0.002327,8626,N
2025_03_13_1741889295_L,11,0.002291,8672,N
2025_03_13_1741889295_L,12,0.021645,9441,N
2025_03_13_1741889295_L,13,0.004605,8867,N
2025_03_13_1741889295_L,14,0.025981,8934,N
2025_03_13_1741889295_L,15,0.013713,8997,N
2025_03_13_1741889295_L,16,0.030096,9094,N
2025_03_13_1741889295_L,17,0.007880,9858,N
2025_03_13_1741889295_L,18,0.015954,9263,N
2025_03_13_1741889295_L,19,0.006802,9326,N
2025_03_13_1741889295_L,20,0.008088,9387,N
2025_03_13_1741889295_L,21,0.007494,9473,N
2025_03_13_1741889295_L,22,0.002474,10908,N
2025_03_13_1741889295_L,23,0.049131,9475,N
2025_03_13_1741889295_L,24,0.012943,9494,N
2025_03_13_1741889295_L,25,0.016392,9498,N
2025_03_13_1741889295_L,26,0.023024,9498,N
2025_03_13_1741889295_L,27,0.047158,10189,N
2025_03_13_1741889295_L,28,0.107825,9490,N
2025_03_13_1741889295_L,29,0.009130,9495,N
2025_03_13_1741889295_L,30,0.056510,9516,N
2025_03_13_1741889295_L,31,0.151901,9501,N
2025_03_13_1741889295_L,32,0.018096,10206,N
2025_03_13_1741889295_L,33,0.038414,9485,N
2025_03_13_1741889295_L,34,0.110652,9510,N
2025_03_13_1741889295_L,35,0.056200,9510,N
2025_03_13_1741889295_L,36,0.024726,9513,N
2025_03_13_1741889295_L,37,0.009981,10934,N
2025_03_13_1741889295_L,38,0.052493,9501,N
2025_03_13_1741889295_L,39,0.035786,9515,N
2025_03_13_1741889295_L,40,0.129353,9498,N
2025_03_13_1741889295_L,41,0.049058,9505,N
2025_03_13_1741889295_L,42,0.040960,10191,N
2025_03_13_1741889295_L,43,0.048896,9506,N
2025_03_13_1741889295_L,44,0.033644,9508,N
2025_03_13_1741889295_L,45,0.023761,9531,N
2025_03_13_1741889295_L,46,0.028631,9495,N
2025_03_13_1741889295_L,47,0.027044,10224,N
2025_03_13_1741889295_L,48,0.055380,9516,N
2025_03_13_1741889295_L,49,0.030496,9521,N
2025_03_13_1741889295_L,50,0.060749,9511,N
2025_03_13_1741889295_L,51,0.023556,9531,N
2025_03_13_1741893120_S,0,0.003307,5734,N
2025_03_13_1741893120_S,1,0.010172,7882,N
2025_03_13_1741893120_S,2,0.045157,7941,N
2025_03_13_1741893120_S,3,0.038790,7995,N
2025_03_13_1741893120_S,4,0.123731,9478,N
2025_03_13_1741893120_S,5,0.316255,8198,N
2025_03_13_1741893120_S,6,0.795084,8259,N
2025_03_13_1741893120_S,7,0.465193,8306,N
2025_03_13_1741893120_S,8,0.018008,8384,N
2025_03_13_1741893120_S,9,0.520290,9147,N
2025_03_13_1741893120_S,10,0.041789,8565,N
2025_03_13_1741893120_S,11,0.028314,8623,N
2025_03_13_1741893120_S,12,0.035178,8702,N
2025_03_13_1741893120_S,13,0.023681,8751,N
2025_03_13_1741893120_S,14,0.956745,9526,N
2025_03_13_1741893120_S,15,0.308127,8960,N
2025_03_13_1741893120_S,16,0.002802,9031,N
2025_03_13_1741893120_S,17,0.018746,9101,N
2025_03_13_1741893120_S,18,0.089384,9179,N
2025_03_13_1741893120_S,19,0.011314,10645,N
2025_03_13_1741893120_S,20,0.224042,9347,N
2025_03_13_1741893120_S,21,0.082550,9420,N
2025_03_13_1741893120_S,22,0.002883,9450,N
2025_03_13_1741893120_S,23,0.138369,9450,N
2025_03_13_1741893120_S,24,0.954687,10137,N
2025_03_13_1741893120_S,25,0.003184,9452,N
2025_03_13_1741893120_S,26,0.200312,9462,N
2025_03_13_1741893120_S,27,0.006525,9450,N
2025_03_13_1741893120_S,28,0.014670,9468,N
2025_03_13_1741893120_S,29,0.273968,10173,N
2025_03_13_1741893120_S,30,0.332288,9489,N
2025_03_13_1741893120_S,31,0.025171,9496,N
2025_03_13_1741893120_S,32,0.408621,9502,N
2025_03_13_1741893120_S,33,0.011646,9501,N
2025_03_13_1741893120_S,34,0.077021,10909,N
2025_03_13_1741893120_S,35,0.006250,9513,N
2025_03_13_1741893120_S,36,0.871487,9507,N
2025_03_13_1741893120_S,37,0.851671,9498,N
2025_03_13_1741893120_S,38,0.467114,9496,N
2025_03_13_1741893120_S,39,0.017135,10217,N
2025_03_13_1741893120_S,40,0.454201,9541,N
2025_03_13_1741893120_S,41,0.821901,9549,N
2025_03_13_1741893120_S,42,0.939699,9544,N
2025_03_13_1741893120_S,43,0.043989,9543,N
2025_03_13_1741893120_S,44,0.350381,10231,N
2025_03_13_1741893120_S,45,0.020528,9524,N
2025_03_13_1741893120_S,46,0.140429,9512,N
2025_03_13_1741893120_S,47,0.050624,9504,N
2025_03_13_1741893120_S,48,0.009515,9538,N
2025_03_13_1741893120_S,49,NaN,12375,Y
2025_03_13_1741893120_S,50,0.007436,9538,N
2025_03_13_1741893600_S,0,0.034679,5721,N
2025_03_13_1741893600_S,1,0.003266,8578,N
2025_03_13_1741893600_S,2,0.013420,7988,N
2025_03_13_1741893600_S,3,0.016318,8048,N
2025_03_13_1741893600_S,4,0.041881,8127,N
2025_03_13_1741893600_S,5,0.401636,8175,N
2025_03_13_1741893600_S,6,0.240266,8946,N
2025_03_13_1741893600_S,7,0.033875,8380,N
2025_03_13_1741893600_S,8,0.002613,8450,N
2025_03_13_1741893600_S,9,0.000831,8519,N
2025_03_13_1741893600_S,10,0.022727,8597,N
2025_03_13_1741893600_S,11,0.014356,10064,N
2025_03_13_1741893600_S,12,0.014639,8767,N
2025_03_13_1741893600_S,13,0.011932,8840,N
2025_03_13_1741893600_S,14,0.009310,8935,N
2025_03_13_1741893600_S,15,0.061750,8999,N
2025_03_13_1741893600_S,16,0.949628,9750,N
2025_03_13_1741893600_S,17,0.023059,9178,N
2025_03_13_1741893600_S,18,0.712626,9253,N
2025_03_13_1741893600_S,19,0.018192,9313,N
2025_03_13_1741893600_S,20,0.018381,9390,N
2025_03_13_1741893600_S,21,0.306532,10163,N
2025_03_13_1741893600_S,22,0.738765,9481,N
2025_03_13_1741893600_S,23,0.032201,9485,N
2025_03_13_1741893600_S,24,0.080002,9491,N
2025_03_13_1741893600_S,25,0.047024,9493,N
2025_03_13_1741893600_S,26,0.149444,10898,N
2025_03_13_1741893600_S,27,0.009925,9504,N
2025_03_13_1741893600_S,28,0.204789,9498,N
2025_03_13_1741893600_S,29,0.397966,9490,N
2025_03_13_1741893600_S,30,0.668620,9489,N
2025_03_13_1741893600_S,31,0.041137,10210,N
2025_03_13_1741893600_S,32,0.779733,9533,N
2025_03_13_1741893600_S,33,0.715550,9542,N
2025_03_13_1741893600_S,34,0.774499,9540,N
2025_03_13_1741893600_S,35,0.029099,9542,N
2025_03_13_1741893600_S,36,0.152541,10228,N
2025_03_13_1741893600_S,37,0.049259,9522,N
2025_03_13_1741893600_S,38,0.407221,9511,N
2025_03_13_1741893600_S,39,0.171257,9503,N
2025_03_13_1741893600_S,40,0.015674,9537,N
2025_03_13_1741893600_S,41,NaN,12374,Y
2025_03_13_1741893600_S,42,0.009054,9535,N
2025_04_08_1744119065_S,0,0.023790,5778,N
2025_04_08_1744119065_S,1,0.406741,7959,N
2025_04_08_1744119065_S,2,0.381852,8020,N
2025_04_08_1744119065_S,3,0.119896,8102,N
2025_04_08_1744119065_S,4,0.013066,8872,N
2025_04_08_1744119065_S,5,0.902062,8269,N
2025_04_08_1744119065_S,6,0.228975,8350,N
2025_04_08_1744119065_S,7,0.006773,8418,N
2025_04_08_1744119065_S,8,0.009429,8469,N
2025_04_08_1744119065_S,9,0.010767,9232,N
2025_04_08_1744119065_S,10,0.059974,8670,N
2025_04_08_1744119065_S,11,0.021263,8741,N
2025_04_08_1744119065_S,12,0.007302,8822,N
2025_04_08_1744119065_S,13,0.019073,8880,N
2025_04_08_1744119065_S,14,0.041871,10361,N
2025_04_08_1744119065_S,15,0.010975,9072,N
2025_04_08_1744119065_S,16,0.011765,9135,N
2025_04_08_1744119065_S,17,0.007117,9182,N
2025_04_08_1744119475_L,0,0.011656,5779,N
2025_04_08_1744119475_L,1,0.018059,7962,N
2025_04_08_1744119475_L,2,0.038981,8015,N
2025_04_08_1744119475_L,3,0.082875,8797,N
2025_04_08_1744119475_L,4,0.301960,8207,N
2025_04_08_1744119475_L,5,0.046565,8281,N
2025_04_08_1744119475_L,6,0.008683,8361,N
2025_04_08_1744119475_L,7,0.207858,8421,N
2025_04_08_1744119475_L,8,0.032130,9919,N
2025_04_08_1744119475_L,9,0.002207,8607,N
2025_04_08_1744119475_L,10,0.022130,8680,N
2025_04_08_1744119475_L,11,0.098560,8746,N
2025_04_08_1744119475_L,12,0.009541,8823,N
2025_04_08_1744119475_L,13,0.026567,9583,N
2025_04_08_1744119475_L,14,0.901451,9014,N
2025_04_08_1744119475_L,15,0.784288,9085,N
2025_04_08_1744119475_L,16,0.010464,9161,N
2025_04_08_1744119475_L,17,0.056085,9241,N
2025_04_08_1744119475_L,18,0.111710,9998,N
2025_04_08_1744119475_L,19,0.008580,9397,N
2025_04_08_1744119475_L,20,0.006370,9484,N
2025_04_08_1744119475_L,21,0.001638,9576,N
2025_04_08_1744119475_L,22,0.008822,9581,N
2025_04_08_1744119475_L,23,0.003797,11756,N
2025_04_08_1744119475_L,24,0.029390,9596,N
2025_04_08_1744119475_L,25,0.007150,9596,N
2025_04_08_1744119475_L,26,0.006061,9605,N
2025_04_08_1744119475_L,27,0.011216,9598,N
2025_04_08_1744119475_L,28,0.004338,10318,N
2025_04_08_1744119475_L,29,0.125840,9628,N
2025_04_08_1744119475_L,30,0.479124,9620,N
2025_04_08_1744119475_L,31,0.132817,9631,N
2025_04_08_1744119475_L,32,0.852800,9641,N
2025_04_08_1744119475_L,33,0.057641,10345,N
2025_04_08_1744119475_L,34,0.850766,9636,N
2025_04_08_1744119475_L,35,0.282801,9650,N
2025_04_08_1744119475_L,36,0.453775,9639,N
2025_04_08_1744119475_L,37,0.808442,9641,N
2025_04_08_1744119475_L,38,0.027087,11067,N
2025_04_08_1744119475_L,39,0.489973,9647,N
2025_04_08_1744119475_L,40,0.031263,9637,N
2025_04_08_1744119475_L,41,0.830758,9647,N
2025_04_08_1744119475_L,42,0.682881,9638,N
2025_04_08_1744119475_L,43,0.103954,10344,N
2025_04_08_1744119475_L,44,0.421666,9648,N
2025_04_08_1744119475_L,45,0.082033,9635,N
2025_04_08_1744119475_L,46,0.092421,9630,N
2025_04_08_1744119475_L,47,0.035086,9639,N
2025_04_08_1744119475_L,48,0.159504,10363,N
2025_04_08_1744119475_L,49,0.884262,9646,N
2025_04_08_1744119475_L,50,0.817708,9645,N
2025_04_08_1744119475_L,51,0.735448,9662,N
2025_04_08_1744119475_L,52,0.957369,9648,N
2025_04_08_1744119475_L,53,0.187282,11062,N
2025_04_08_1744119475_L,54,0.108692,9643,N
2025_04_08_1744119475_L,55,0.377825,9641,N
2025_04_08_1744120420_L,0,0.023864,5783,N
2025_04_08_1744120420_L,1,0.008655,7964,N
2025_04_08_1744120420_L,2,0.001041,8740,N
2025_04_08_1744120420_L,3,0.013292,8129,N
2025_04_08_1744120420_L,4,0.042011,8197,N
2025_04_08_1744120420_L,5,0.002896,8297,N
2025_04_08_1744120420_L,6,0.005701,8362,N
2025_04_08_1744120420_L,7,0.012953,10586,N
2025_04_08_1744120420_L,8,0.001419,8542,N
2025_04_08_1744120420_L,9,0.004786,8611,N
2025_04_08_1744120420_L,10,0.001424,8665,N
2025_04_08_1744120420_L,11,0.001252,8744,N
2025_04_08_1744120420_L,12,0.007498,9527,N
2025_04_08_1744120420_L,13,0.002547,8947,N
2025_04_08_1744120420_L,14,0.013241,9006,N
2025_04_08_1744120420_L,15,0.019976,9090,N
2025_04_08_1744120420_L,16,0.015643,9149,N
2025_04_08_1744120420_L,17,0.010903,9939,N
2025_04_08_1744120420_L,18,0.065632,9349,N
2025_04_08_1744120420_L,19,0.009625,9408,N
2025_04_08_1744120420_L,20,0.036865,9476,N
2025_04_08_1744120420_L,21,0.039940,9538,N
2025_04_08_1744120420_L,22,0.011610,10975,N
2025_04_08_1744120420_L,23,0.062271,9560,N
2025_04_08_1744120420_L,24,0.052045,9569,N
