level,parent_motif_idx,seg_idx,start_ts,end_ts,start_iso,end_iso,length_min,slope_pts_per_min,mean_sigma,sigma_rank_mid,r2adj,shape_class,shape_pearson_r,peak_abs_z,tod_start_hour_utc,net_move_pts,day,split,sequence_position,prev_seg_shape,next_seg_idx,next_seg_continued,ride_pnl_pts,fade_pnl_pts,max_mfe_ride_pts,max_mae_ride_pts,max_mfe_fade_pts,max_mae_fade_pts,time_to_max_z_min,time_to_revert_min,resolved_as_cascade,extended_60m,extended_120m
melody,11,8,1735925100,1735926900,2025-01-03T17:25:00+00:00,2025-01-03T17:55:00+00:00,30.0,-0.4065,11.487,0.001,-0.002,LOGARITHMIC_DOWN,0.983,2.204,17,-3.0,2025_01_03,IS,8,FLATLINE,1,False,3.0,-3.0,23.5,-9.0,9.0,-23.5,7.92,8.0,False,False,False
melody,11,9,1735926900,1735934100,2025-01-03T17:55:00+00:00,2025-01-03T19:55:00+00:00,120.0,0.7118,12.525,0.833,0.864,LINEAR_UP,0.988,3.834,17,73.25,2025_01_03,IS,9,LOGARITHMIC_DOWN,0,False,73.25,-73.25,93.5,-14.0,14.0,-93.5,107.75,,False,True,True
melody,11,10,1735934100,1735938900,2025-01-03T19:55:00+00:00,2025-01-03T21:15:00+00:00,80.0,-0.5007,10.818,0.335,0.67,LINEAR_DOWN,0.995,4.267,19,-54.25,2025_01_03,IS,10,LINEAR_UP,-1,False,54.25,-54.25,60.75,-1.5,1.5,-60.75,56.0,59.67,True,True,False
melody,12,0,1735938900,1735941595,2025-01-03T21:15:00+00:00,2025-01-03T21:59:55+00:00,44.92,-0.337,7.399,0.66,0.059,LOGARITHMIC_DOWN,0.992,2.535,21,9.25,2025_01_03,IS,0,NONE,-1,False,-9.25,9.25,6.25,-11.25,11.25,-6.25,20.67,20.83,False,False,False
melody,0,0,1736118000,1736118900,2025-01-05T23:00:00+00:00,2025-01-05T23:15:00+00:00,15.0,,6.38,,0.01,FLATLINE,0.0,1.807,23,4.25,2025_01_05,IS,0,NONE,3,False,0.0,-0.0,8.75,-16.75,16.75,-8.75,6.5,0.17,False,False,False
melody,0,1,1736118900,1736120400,2025-01-05T23:15:00+00:00,2025-01-05T23:40:00+00:00,25.0,-0.2912,7.303,0.067,0.735,FLATLINE,0.0,3.247,23,-19.75,2025_01_05,IS,1,FLATLINE,2,False,19.75,-19.75,31.0,-3.0,3.0,-31.0,20.0,23.25,False,False,False
melody,0,2,1736120400,1736120700,2025-01-05T23:40:00+00:00,2025-01-05T23:45:00+00:00,5.0,0.1007,9.056,0.797,0.097,FLATLINE,0.0,1.162,23,10.75,2025_01_05,IS,2,FLATLINE,1,False,10.75,-10.75,15.75,0.0,-0.0,-15.75,2.67,3.33,False,False,False
melody,0,3,1736120700,1736121000,2025-01-05T23:45:00+00:00,2025-01-05T23:50:00+00:00,5.0,-0.0278,8.61,0.686,0.1,FLATLINE,0.0,1.048,23,0.0,2025_01_05,IS,3,FLATLINE,0,False,-0.0,0.0,6.0,-4.0,4.0,-6.0,0.17,,False,False,False
melody,0,4,1736121000,1736121595,2025-01-05T23:50:00+00:00,2025-01-05T23:59:55+00:00,9.92,0.0448,8.504,0.602,0.5,FLATLINE,0.0,1.229,23,-0.75,2025_01_05,IS,4,FLATLINE,-1,False,-0.75,0.75,5.25,-7.0,7.0,-5.25,7.25,7.33,False,False,False
melody,0,0,1736121600,1736126100,2025-01-06T00:00:00+00:00,2025-01-06T01:15:00+00:00,75.0,,10.39,0.938,0.509,NOISE,-999.0,24.183,0,-33.25,2025_01_06,IS,0,NONE,1,False,0.0,-0.0,1.25,-51.75,51.75,-1.25,41.25,50.83,True,True,False
melody,0,1,1736126100,1736127300,2025-01-06T01:15:00+00:00,2025-01-06T01:35:00+00:00,20.0,0.1431,5.202,0.101,0.274,FLATLINE,0.0,2.52,1,-2.25,2025_01_06,IS,1,NOISE,0,False,-2.25,2.25,8.25,-9.0,9.0,-8.25,13.75,13.83,False,False,False
melody,0,2,1736127300,1736127900,2025-01-06T01:35:00+00:00,2025-01-06T01:45:00+00:00,10.0,-0.1528,4.057,0.139,0.062,FLATLINE,0.0,3.531,1,-3.5,2025_01_06,IS,2,FLATLINE,-1,False,3.5,-3.5,13.5,-0.5,0.5,-13.5,2.83,3.25,False,False,False
melody,1,0,1736127900,1736128800,2025-01-06T01:45:00+00:00,2025-01-06T02:00:00+00:00,15.0,-0.0444,4.346,0.229,0.345,FLATLINE,0.0,1.872,1,6.75,2025_01_06,IS,0,NONE,27,True,-6.75,6.75,7.75,-8.5,8.5,-7.75,13.0,,False,False,False
melody,1,1,1736128800,1736129100,2025-01-06T02:00:00+00:00,2025-01-06T02:05:00+00:00,5.0,-0.3111,4.55,0.434,0.731,FLATLINE,0.0,2.09,2,-12.25,2025_01_06,IS,1,FLATLINE,26,False,12.25,-12.25,15.25,-0.0,0.0,-15.25,3.5,,False,False,False
melody,1,2,1736129100,1736131200,2025-01-06T02:05:00+00:00,2025-01-06T02:40:00+00:00,35.0,0.3524,8.082,0.981,0.131,LINEAR_UP,0.978,4.38,2,23.0,2025_01_06,IS,2,FLATLINE,25,False,23.0,-23.0,31.25,0.0,-0.0,-31.25,17.17,23.83,False,False,False
melody,1,3,1736131200,1736131500,2025-01-06T02:40:00+00:00,2025-01-06T02:45:00+00:00,5.0,-0.0222,9.091,0.697,0.792,FLATLINE,0.0,0.776,2,-10.75,2025_01_06,IS,3,LINEAR_UP,24,False,10.75,-10.75,12.75,-0.75,0.75,-12.75,4.75,,False,False,False
melody,1,4,1736131500,1736132400,2025-01-06T02:45:00+00:00,2025-01-06T03:00:00+00:00,15.0,0.2815,7.109,0.491,0.693,FLATLINE,0.0,0.717,2,11.0,2025_01_06,IS,4,FLATLINE,23,False,11.0,-11.0,12.75,-0.25,0.25,-12.75,11.42,,False,False,False
melody,1,5,1736132400,1736133000,2025-01-06T03:00:00+00:00,2025-01-06T03:10:00+00:00,10.0,-0.1639,4.81,0.404,0.698,FLATLINE,0.0,1.092,3,-4.0,2025_01_06,IS,5,FLATLINE,22,False,4.0,-4.0,7.5,-2.25,2.25,-7.5,9.17,9.5,False,False,False
melody,1,6,1736133000,1736133600,2025-01-06T03:10:00+00:00,2025-01-06T03:20:00+00:00,10.0,0.1389,3.772,0.027,0.386,FLATLINE,0.0,1.495,3,5.0,2025_01_06,IS,6,FLATLINE,21,False,5.0,-5.0,7.0,-1.5,1.5,-7.0,5.17,6.33,False,False,False
melody,1,7,1736133600,1736133900,2025-01-06T03:20:00+00:00,2025-01-06T03:25:00+00:00,5.0,-0.0722,3.634,0.013,0.636,FLATLINE,0.0,0.92,3,-6.75,2025_01_06,IS,7,FLATLINE,20,False,6.75,-6.75,6.75,-0.25,0.25,-6.75,5.0,,False,False,False
melody,1,8,1736133900,1736135700,2025-01-06T03:25:00+00:00,2025-01-06T03:55:00+00:00,30.0,0.0676,2.872,0.096,0.135,FLATLINE,0.0,3.921,3,1.75,2025_01_06,IS,8,FLATLINE,19,False,1.75,-1.75,12.25,-1.0,1.0,-12.25,13.42,14.0,False,False,False
melody,1,9,1736135700,1736136300,2025-01-06T03:55:00+00:00,2025-01-06T04:05:00+00:00,10.0,-0.0583,3.081,0.155,-0.006,FLATLINE,0.0,1.167,3,1.0,2025_01_06,IS,9,FLATLINE,18,False,-1.0,1.0,-0.0,-3.5,3.5,0.0,1.5,1.92,False,False,False
melody,1,10,1736136300,1736137215,2025-01-06T04:05:00+00:00,2025-01-06T04:20:15+00:00,15.25,0.0565,2.952,0.141,-0.001,FLATLINE,0.0,2.142,4,3.0,2025_01_06,IS,10,FLATLINE,17,True,3.0,-3.0,5.75,-3.0,3.0,-5.75,14.75,15.25,False,False,False
melody,1,11,1736137215,1736143510,2025-01-06T04:20:15+00:00,2025-01-06T06:05:10+00:00,104.92,0.2981,5.835,0.285,0.778,LINEAR_UP,0.989,6.465,4,27.5,2025_01_06,IS,11,FLATLINE,16,False,27.5,-27.5,40.25,-1.0,1.0,-40.25,71.67,84.75,True,True,False
melody,1,12,1736143510,1736145000,2025-01-06T06:05:10+00:00,2025-01-06T06:30:00+00:00,24.83,-0.1566,4.58,0.481,0.474,FLATLINE,0.0,2.252,6,0.25,2025_01_06,IS,12,LINEAR_UP,15,False,-0.25,0.25,7.5,-4.5,4.5,-7.5,4.92,,False,False,False
melody,1,13,1736145000,1736151300,2025-01-06T06:30:00+00:00,2025-01-06T08:15:00+00:00,105.0,0.3653,6.058,0.447,0.83,LINEAR_UP,0.989,3.813,6,52.75,2025_01_06,IS,13,FLATLINE,14,False,52.75,-52.75,55.75,-1.75,1.75,-55.75,104.83,,False,True,False
melody,1,14,1736151300,1736151600,2025-01-06T08:15:00+00:00,2025-01-06T08:20:00+00:00,5.0,-0.0167,9.093,0.852,0.828,FLATLINE,0.0,1.995,8,-17.0,2025_01_06,IS,14,LINEAR_UP,13,False,17.0,-17.0,17.75,-3.25,3.25,-17.75,4.17,,False,False,False
melody,1,15,1736151600,1736160600,2025-01-06T08:20:00+00:00,2025-01-06T10:50:00+00:00,150.0,0.683,12.366,0.394,0.899,LINEAR_UP,0.993,3.697,8,99.75,2025_01_06,IS,15,FLATLINE,12,False,99.75,-99.75,117.75,-9.25,9.25,-117.75,124.5,,False,True,True
melody,1,16,1736160600,1736161800,2025-01-06T10:50:00+00:00,2025-01-06T11:10:00+00:00,20.0,-0.1972,6.78,0.161,0.098,FLATLINE,0.0,4.859,10,11.75,2025_01_06,IS,16,LINEAR_UP,11,False,-11.75,11.75,31.0,-13.5,13.5,-31.0,12.58,,False,False,False
melody,1,17,1736161800,1736165700,2025-01-06T11:10:00+00:00,2025-01-06T12:15:00+00:00,65.0,0.8201,14.923,0.981,0.432,LINEAR_UP,0.991,3.476,11,39.5,2025_01_06,IS,17,FLATLINE,10,False,39.5,-39.5,59.0,-6.5,6.5,-59.0,28.58,38.0,False,True,False
melody,1,18,1736165700,1736166300,2025-01-06T12:15:00+00:00,2025-01-06T12:25:00+00:00,10.0,-0.15,6.144,0.168,-0.001,FLATLINE,0.0,2.448,12,4.5,2025_01_06,IS,18,LINEAR_UP,9,False,-4.5,4.5,11.75,-6.5,6.5,-11.75,4.08,,False,False,False
melody,1,19,1736166300,1736166900,2025-01-06T12:25:00+00:00,2025-01-06T12:35:00+00:00,10.0,0.0556,5.039,0.042,0.443,FLATLINE,0.0,2.225,12,-10.0,2025_01_06,IS,19,FLATLINE,8,False,-10.0,10.0,8.0,-10.0,10.0,-8.0,8.0,8.33,False,False,False
melody,1,20,1736166900,1736167500,2025-01-06T12:35:00+00:00,2025-01-06T12:45:00+00:00,10.0,-0.0361,4.379,0.042,0.648,FLATLINE,0.0,2.293,12,11.25,2025_01_06,IS,20,FLATLINE,7,False,-11.25,11.25,2.75,-12.0,12.0,-2.75,9.67,,False,False,False
melody,1,21,1736167500,1736169000,2025-01-06T12:45:00+00:00,2025-01-06T13:10:00+00:00,25.0,0.3189,9.012,0.849,0.403,FLATLINE,0.0,8.196,12,2.75,2025_01_06,IS,21,FLATLINE,6,False,2.75,-2.75,29.75,-3.75,3.75,-29.75,3.5,3.58,False,False,False
melody,1,22,1736169000,1736169300,2025-01-06T13:10:00+00:00,2025-01-06T13:15:00+00:00,5.0,-0.0944,9.757,0.648,0.68,FLATLINE,0.0,1.154,13,-8.25,2025_01_06,IS,22,FLATLINE,5,False,8.25,-8.25,10.25,-2.25,2.25,-10.25,3.58,,False,False,False
melody,1,23,1736169300,1736170200,2025-01-06T13:15:00+00:00,2025-01-06T13:30:00+00:00,15.0,0.15,9.619,0.483,0.665,FLATLINE,0.0,1.54,13,22.0,2025_01_06,IS,23,FLATLINE,4,False,22.0,-22.0,22.0,-6.25,6.25,-22.0,15.0,,False,False,False
melody,1,24,1736170200,1736171400,2025-01-06T13:30:00+00:00,2025-01-06T13:50:00+00:00,20.0,-0.3153,7.355,0.173,0.154,FLATLINE,0.0,3.729,13,-13.0,2025_01_06,IS,24,FLATLINE,3,False,13.0,-13.0,39.5,-0.0,0.0,-39.5,13.75,14.17,False,False,False
melody,1,25,1736171400,1736172600,2025-01-06T13:50:00+00:00,2025-01-06T14:10:00+00:00,20.0,0.3083,8.853,0.911,0.14,FLATLINE,0.0,3.173,13,-1.5,2025_01_06,IS,25,FLATLINE,2,False,-1.5,1.5,19.75,-7.5,7.5,-19.75,13.42,17.25,False,False,False
melody,1,26,1736172600,1736173500,2025-01-06T14:10:00+00:00,2025-01-06T14:25:00+00:00,15.0,-0.6963,13.826,0.685,0.529,FLATLINE,0.0,9.339,14,-35.0,2025_01_06,IS,26,FLATLINE,1,False,35.0,-35.0,85.25,-12.5,12.5,-85.25,6.67,6.83,False,False,False
melody,1,27,1736173500,1736181000,2025-01-06T14:25:00+00:00,2025-01-06T16:30:00+00:00,125.0,1.2127,25.414,0.022,0.752,LOGARITHMIC_UP,0.981,3.491,14,185.25,2025_01_06,IS,27,FLATLINE,0,False,185.25,-185.25,197.5,-2.0,2.0,-197.5,106.08,,False,True,True
melody,1,28,1736181000,1736184600,2025-01-06T16:30:00+00:00,2025-01-06T17:30:00+00:00,60.0,-0.4991,9.474,1.0,0.81,EXPONENTIAL_DOWN,0.991,3.839,16,-62.25,2025_01_06,IS,28,LOGARITHMIC_UP,-1,False,62.25,-62.25,63.0,-7.75,7.75,-63.0,58.58,,False,True,False
melody,2,0,1736184600,1736192400,2025-01-06T17:30:00+00:00,2025-01-06T19:40:00+00:00,130.0,-1.1036,18.878,0.168,0.862,LINEAR_DOWN,0.994,5.864,17,-123.75,2025_01_06,IS,0,NONE,4,False,123.75,-123.75,143.25,-14.5,14.5,-143.25,91.92,,True,True,True
melody,2,1,1736192400,1736193000,2025-01-06T19:40:00+00:00,2025-01-06T19:50:00+00:00,10.0,0.2833,7.757,0.085,0.467,FLATLINE,0.0,1.998,19,14.75,2025_01_06,IS,1,LINEAR_DOWN,3,False,14.75,-14.75,22.5,-8.5,8.5,-22.5,8.83,9.92,False,False,False
melody,2,2,1736193000,1736194800,2025-01-06T19:50:00+00:00,2025-01-06T20:20:00+00:00,30.0,-0.4556,12.434,0.585,0.005,LINEAR_DOWN,0.974,8.933,19,-15.75,2025_01_06,IS,2,FLATLINE,2,False,15.75,-15.75,61.5,-0.0,0.0,-61.5,10.17,10.83,False,False,False
melody,2,3,1736194800,1736196300,2025-01-06T20:20:00+00:00,2025-01-06T20:45:00+00:00,25.0,0.6544,20.615,0.979,0.239,FLATLINE,0.0,2.348,20,26.5,2025_01_06,IS,3,LINEAR_DOWN,1,False,26.5,-26.5,50.25,-5.0,5.0,-50.25,16.92,17.92,False,False,False
melody,2,4,1736196300,1736196600,2025-01-06T20:45:00+00:00,2025-01-06T20:50:00+00:00,5.0,-0.1056,18.629,0.646,0.818,FLATLINE,0.0,1.552,20,-30.25,2025_01_06,IS,4,FLATLINE,0,False,30.25,-30.25,42.0,-0.0,0.0,-42.0,4.5,,False,False,False
melody,2,5,1736196600,1736197200,2025-01-06T20:50:00+00:00,2025-01-06T21:00:00+00:00,10.0,1.2278,19.762,0.75,0.27,FLATLINE,0.0,1.786,20,66.0,2025_01_06,IS,5,FLATLINE,-1,False,66.0,-66.0,66.0,0.0,-0.0,-66.0,10.0,,False,False,False
melody,3,0,1736197200,1736199000,2025-01-06T21:00:00+00:00,2025-01-06T21:30:00+00:00,30.0,1.2083,28.235,0.963,0.479,LINEAR_UP,0.985,2.54,21,16.0,2025_01_06,IS,0,NONE,-1,False,16.0,-16.0,24.75,-1.25,1.25,-24.75,15.5,22.83,False,False,False
melody,4,0,1736199000,1736200500,2025-01-06T21:30:00+00:00,2025-01-06T21:55:00+00:00,25.0,0.8644,13.916,0.017,0.57,LOGARITHMIC_UP,0.958,2.073,21,7.5,2025_01_06,IS,0,NONE,2,False,7.5,-7.5,9.75,-0.25,0.25,-9.75,22.92,,False,False,False
melody,4,1,1736200500,1736204400,2025-01-06T21:55:00+00:00,2025-01-06T23:00:00+00:00,65.0,-0.0013,2.821,0.086,0.427,FLATLINE,0.0,1.945,21,2.5,2025_01_06,IS,1,LOGARITHMIC_UP,1,False,-2.5,2.5,7.25,-2.5,2.5,-7.25,4.5,,False,True,False
melody,4,2,1736204400,1736205600,2025-01-06T23:00:00+00:00,2025-01-06T23:20:00+00:00,20.0,0.1958,4.743,0.251,0.274,FLATLINE,0.0,6.323,23,-8.5,2025_01_06,IS,2,FLATLINE,0,False,-8.5,8.5,12.0,-8.5,8.5,-12.0,1.5,,False,False,False
melody,4,3,1736205600,1736207995,2025-01-06T23:20:00+00:00,2025-01-06T23:59:55+00:00,39.92,-0.1406,5.645,0.629,0.127,FLATLINE,0.0,2.196,23,-4.0,2025_01_06,IS,3,FLATLINE,-1,False,4.0,-4.0,6.75,-6.0,6.0,-6.75,17.5,17.92,False,False,False
melody,0,0,1736208000,1736209500,2025-01-07T00:00:00+00:00,2025-01-07T00:25:00+00:00,25.0,,1.564,0.524,-0.004,NOISE,-999.0,16.971,0,-4.25,2025_01_07,IS,0,NONE,1,False,0.0,-0.0,0.25,-12.5,12.5,-0.25,5.17,5.42,False,False,False
melody,0,1,1736209500,1736209800,2025-01-07T00:25:00+00:00,2025-01-07T00:30:00+00:00,5.0,-0.0667,2.601,0.942,0.428,FLATLINE,0.0,1.248,0,-4.25,2025_01_07,IS,1,NOISE,0,False,4.25,-4.25,5.75,-0.5,0.5,-5.75,4.25,,False,False,False
melody,0,2,1736209800,1736210700,2025-01-07T00:30:00+00:00,2025-01-07T00:45:00+00:00,15.0,0.2463,3.805,0.956,0.798,FLATLINE,0.0,3.883,0,15.5,2025_01_07,IS,2,FLATLINE,-1,False,15.5,-15.5,17.0,-1.0,1.0,-17.0,11.33,,False,False,False
melody,1,0,1736210700,1736211300,2025-01-07T00:45:00+00:00,2025-01-07T00:55:00+00:00,10.0,0.2278,5.98,0.944,0.272,FLATLINE,0.0,1.816,0,-11.5,2025_01_07,IS,0,NONE,0,False,-11.5,11.5,0.25,-11.5,11.5,-0.25,10.0,,False,False,False
melody,1,1,1736211300,1736214305,2025-01-07T00:55:00+00:00,2025-01-07T01:45:05+00:00,50.08,-0.355,7.876,0.974,0.44,EXPONENTIAL_DOWN,0.993,3.496,0,-15.75,2025_01_07,IS,1,FLATLINE,-1,False,15.75,-15.75,21.0,-1.0,1.0,-21.0,33.92,48.42,False,False,False
melody,2,0,1736214305,1736217000,2025-01-07T01:45:05+00:00,2025-01-07T02:30:00+00:00,44.92,0.3921,6.607,0.643,0.892,EXPONENTIAL_UP,0.994,3.765,1,24.75,2025_01_07,IS,0,NONE,-1,False,24.75,-24.75,31.0,-0.75,0.75,-31.0,37.75,,False,False,False
melody,3,0,1736217000,1736220900,2025-01-07T02:30:00+00:00,2025-01-07T03:35:00+00:00,65.0,-0.5479,11.664,0.983,0.498,EXPONENTIAL_DOWN,0.984,3.734,2,-29.5,2025_01_07,IS,0,NONE,8,False,29.5,-29.5,59.0,-1.25,1.25,-59.0,36.42,41.92,False,True,False
melody,3,1,1736220900,1736222700,2025-01-07T03:35:00+00:00,2025-01-07T04:05:00+00:00,30.0,0.1954,6.327,0.317,0.066,FLATLINE,0.0,2.214,3,-8.5,2025_01_07,IS,1,EXPONENTIAL_DOWN,7,False,-8.5,8.5,3.0,-15.25,15.25,-3.0,16.0,17.83,False,False,False
melody,3,2,1736222700,1736223000,2025-01-07T04:05:00+00:00,2025-01-07T04:10:00+00:00,5.0,-0.0333,4.276,0.016,0.637,FLATLINE,0.0,2.042,4,-6.0,2025_01_07,IS,2,FLATLINE,6,False,6.0,-6.0,6.5,-0.0,0.0,-6.5,3.25,,False,False,False
melody,3,3,1736223000,1736223300,2025-01-07T04:10:00+00:00,2025-01-07T04:15:00+00:00,5.0,0.0778,4.481,0.135,0.658,FLATLINE,0.0,1.849,4,5.75,2025_01_07,IS,3,FLATLINE,5,False,5.75,-5.75,6.5,-0.25,0.25,-6.5,1.83,,False,False,False
melody,3,4,1736223300,1736223900,2025-01-07T04:15:00+00:00,2025-01-07T04:25:00+00:00,10.0,-0.2139,3.893,0.028,-0.005,FLATLINE,0.0,2.76,4,-1.25,2025_01_07,IS,4,FLATLINE,4,False,1.25,-1.25,8.5,-1.0,1.0,-8.5,2.08,2.25,False,False,False
melody,3,5,1736223900,1736224200,2025-01-07T04:25:00+00:00,2025-01-07T04:30:00+00:00,5.0,0.05,3.335,0.014,0.506,FLATLINE,0.0,1.216,4,3.75,2025_01_07,IS,5,FLATLINE,3,False,3.75,-3.75,4.0,-2.25,2.25,-4.0,4.83,,False,False,False
melody,3,6,1736224200,1736229900,2025-01-07T04:30:00+00:00,2025-01-07T06:05:00+00:00,95.0,-0.4751,10.587,0.004,0.503,LINEAR_DOWN,0.993,17.351,4,-34.5,2025_01_07,IS,6,FLATLINE,2,False,34.5,-34.5,78.75,-1.0,1.0,-78.75,54.58,55.0,True,True,False
melody,3,7,1736229900,1736231700,2025-01-07T06:05:00+00:00,2025-01-07T06:35:00+00:00,30.0,0.3519,6.907,0.157,0.084,LOGARITHMIC_UP,0.981,1.681,6,-5.0,2025_01_07,IS,7,LINEAR_DOWN,1,False,-5.0,5.0,5.25,-9.5,9.5,-5.25,6.42,7.08,False,False,False
melody,3,8,1736231700,1736233200,2025-01-07T06:35:00+00:00,2025-01-07T07:00:00+00:00,25.0,-0.1978,3.833,0.224,0.417,EXPONENTIAL_DOWN,0.968,4.461,6,-14.0,2025_01_07,IS,8,LOGARITHMIC_UP,0,False,14.0,-14.0,18.25,-2.0,2.0,-18.25,22.83,,False,False,False
melody,3,9,1736233200,1736235900,2025-01-07T07:00:00+00:00,2025-01-07T07:45:00+00:00,45.0,0.3481,9.986,0.984,0.004,LINEAR_UP,0.981,3.116,7,23.5,2025_01_07,IS,9,EXPONENTIAL_DOWN,-1,False,23.5,-23.5,39.5,0.0,-0.0,-39.5,13.58,15.08,False,False,False
melody,4,0,1736235900,1736237700,2025-01-07T07:45:00+00:00,2025-01-07T08:15:00+00:00,30.0,0.1778,6.405,0.485,0.189,FLATLINE,0.0,2.562,7,-3.75,2025_01_07,IS,0,NONE,-1,False,-3.75,3.75,22.5,-3.75,3.75,-22.5,15.0,,False,False,False
melody,5,0,1736237700,1736238300,2025-01-07T08:15:00+00:00,2025-01-07T08:25:00+00:00,10.0,0.0583,8.124,0.422,0.283,FLATLINE,0.0,1.665,8,9.25,2025_01_07,IS,0,NONE,8,False,9.25,-9.25,13.5,0.0,-0.0,-13.5,8.92,,False,False,False
melody,5,1,1736238300,1736238600,2025-01-07T08:25:00+00:00,2025-01-07T08:30:00+00:00,5.0,-0.0333,7.476,0.319,0.133,FLATLINE,0.0,2.123,8,-5.75,2025_01_07,IS,1,FLATLINE,7,False,5.75,-5.75,11.0,-1.0,1.0,-11.0,1.5,2.58,False,False,False
melody,5,2,1736238600,1736242200,2025-01-07T08:30:00+00:00,2025-01-07T09:30:00+00:00,60.0,0.6208,14.224,0.922,0.407,LINEAR_UP,0.985,3.055,8,45.25,2025_01_07,IS,2,FLATLINE,6,False,45.25,-45.25,62.25,-2.5,2.5,-62.25,42.67,46.17,False,True,False
melody,5,3,1736242200,1736242500,2025-01-07T09:30:00+00:00,2025-01-07T09:35:00+00:00,5.0,-0.1944,7.775,0.098,0.179,FLATLINE,0.0,1.439,9,0.0,2025_01_07,IS,3,LINEAR_UP,5,False,-0.0,0.0,8.75,-1.5,1.5,-8.75,2.92,,False,False,False
melody,5,4,1736242500,1736242800,2025-01-07T09:35:00+00:00,2025-01-07T09:40:00+00:00,5.0,0.4667,7.474,0.022,0.729,FLATLINE,0.0,1.169,9,7.75,2025_01_07,IS,4,FLATLINE,4,False,7.75,-7.75,10.25,-2.25,2.25,-10.25,3.92,,False,False,False
melody,5,5,1736242800,1736244900,2025-01-07T09:40:00+00:00,2025-01-07T10:15:00+00:00,35.0,-0.4857,10.437,0.558,0.065,LINEAR_DOWN,0.977,4.838,9,-7.75,2025_01_07,IS,5,FLATLINE,3,False,7.75,-7.75,47.75,-0.5,0.5,-47.75,23.0,23.25,False,False,False
melody,5,6,1736244900,1736245200,2025-01-07T10:15:00+00:00,2025-01-07T10:20:00+00:00,5.0,0.1111,14.029,0.792,0.118,FLATLINE,0.0,1.334,10,4.5,2025_01_07,IS,6,LINEAR_DOWN,2,False,4.5,-4.5,5.5,-7.25,7.25,-5.5,2.33,,False,False,False
melody,5,7,1736245200,1736245500,2025-01-07T10:20:00+00:00,2025-01-07T10:25:00+00:00,5.0,-0.0611,14.658,0.981,0.021,FLATLINE,0.0,1.731,10,-3.0,2025_01_07,IS,7,FLATLINE,1,False,3.0,-3.0,3.0,-8.25,8.25,-3.0,3.75,,False,False,False
melody,5,8,1736245500,1736247600,2025-01-07T10:25:00+00:00,2025-01-07T11:00:00+00:00,35.0,0.5675,12.483,0.978,0.189,LINEAR_UP,0.98,1.785,10,7.5,2025_01_07,IS,8,FLATLINE,0,False,7.5,-7.5,11.5,-4.5,4.5,-11.5,34.75,35.0,False,False,False
melody,5,9,1736247600,1736249400,2025-01-07T11:00:00+00:00,2025-01-07T11:30:00+00:00,30.0,-0.1676,5.825,0.258,0.0,FLATLINE,0.0,3.255,11,-1.75,2025_01_07,IS,9,LINEAR_UP,-1,False,1.75,-1.75,23.0,-4.75,4.75,-23.0,15.58,15.83,False,False,False
melody,6,0,1736249400,1736252100,2025-01-07T11:30:00+00:00,2025-01-07T12:15:00+00:00,45.0,-0.5481,11.359,0.895,0.028,LOGARITHMIC_DOWN,0.99,3.428,11,-25.0,2025_01_07,IS,0,NONE,1,False,25.0,-25.0,44.25,-0.0,0.0,-44.25,32.5,35.08,False,False,False
melody,6,1,1736252100,1736252400,2025-01-07T12:15:00+00:00,2025-01-07T12:20:00+00:00,5.0,0.1444,4.267,0.022,0.002,FLATLINE,0.0,1.769,12,3.25,2025_01_07,IS,1,LOGARITHMIC_DOWN,0,False,3.25,-3.25,3.25,-8.0,8.0,-3.25,2.58,,False,False,False
melody,6,2,1736252400,1736253000,2025-01-07T12:20:00+00:00,2025-01-07T12:30:00+00:00,10.0,-0.1,4.884,0.083,0.889,FLATLINE,0.0,2.16,12,-11.5,2025_01_07,IS,2,FLATLINE,-1,False,11.5,-11.5,18.25,-2.25,2.25,-18.25,8.67,9.92,False,False,False
melody,7,0,1736253000,1736254800,2025-01-07T12:30:00+00:00,2025-01-07T13:00:00+00:00,30.0,0.3593,6.785,0.469,0.19,LINEAR_UP,0.987,4.114,12,12.25,2025_01_07,IS,0,NONE,-1,False,12.25,-12.25,31.75,-1.75,1.75,-31.75,21.33,24.0,False,False,False
melody,8,0,1736254800,1736255400,2025-01-07T13:00:00+00:00,2025-01-07T13:10:00+00:00,10.0,0.0278,8.52,0.624,0.565,FLATLINE,0.0,1.425,13,-9.75,2025_01_07,IS,0,NONE,2,True,-9.75,9.75,9.75,-10.25,10.25,-9.75,9.83,,False,False,False
melody,8,1,1736255400,1736256300,2025-01-07T13:10:00+00:00,2025-01-07T13:25:00+00:00,15.0,0.2111,7.309,0.487,0.286,FLATLINE,0.0,1.749,13,15.25,2025_01_07,IS,1,FLATLINE,1,False,15.25,-15.25,24.75,0.0,-0.0,-24.75,9.33,10.25,False,False,False
melody,8,2,1736256300,1736257200,2025-01-07T13:25:00+00:00,2025-01-07T13:40:00+00:00,15.0,-0.1426,6.339,0.265,0.394,FLATLINE,0.0,1.794,13,-1.25,2025_01_07,IS,2,FLATLINE,0,False,1.25,-1.25,12.5,-4.25,4.25,-12.5,1.75,1.83,False,False,False
