**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

tf,c1,c2,regime_2d,r_h1,r_h2,delta,abs_delta,sign_flip,n_h1,n_h2
5s,price_accel_1b,price_mean_w,DOWN_CHOPPY,0.012188572045370792,0.05343776330936806,0.041249191263997266,0.041249191263997266,False,1716,1272
5s,price_accel_1b,price_mean_w,FLAT_SMOOTH,0.00787180696116177,0.0038894160346142777,-0.003982390926547492,0.003982390926547492,False,5717,4176
5s,price_accel_1b,price_mean_w,FLAT_CHOPPY,0.012524685695882826,0.023259198430935032,0.010734512735052206,0.010734512735052206,False,8736,9579
5s,price_accel_1b,price_sigma_w,UP_SMOOTH,0.06734844828256631,-0.019239708125831652,-0.08658815640839795,0.08658815640839795,False,3324,3822
5s,price_accel_1b,price_sigma_w,UP_CHOPPY,-0.09055274674589038,-0.0333628941886664,0.05718985255722398,0.05718985255722398,False,996,2928
5s,price_accel_1b,price_sigma_w,DOWN_SMOOTH,-0.09434192384952637,-0.002402038536422962,0.09193988531310342,0.09193988531310342,False,2778,1884
5s,price_accel_1b,price_sigma_w,DOWN_CHOPPY,0.037213694416399934,-0.05029471879696328,-0.08750841321336322,0.08750841321336322,False,1716,1272
5s,price_accel_1b,price_sigma_w,FLAT_SMOOTH,0.011378574199636931,-0.07286462415710916,-0.0842431983567461,0.0842431983567461,False,5717,4176
5s,price_accel_1b,price_sigma_w,FLAT_CHOPPY,-0.01226472424246079,0.047826552882861556,0.06009127712532235,0.06009127712532235,False,8736,9579
5s,price_accel_1b,vol_mean_w,UP_SMOOTH,-0.06849234578811234,-0.038091689063544015,0.03040065672456832,0.03040065672456832,False,3324,3822
5s,price_accel_1b,vol_mean_w,UP_CHOPPY,0.025895549694117337,-0.0010300127051086289,-0.026925562399225965,0.026925562399225965,False,996,2928
5s,price_accel_1b,vol_mean_w,DOWN_SMOOTH,-0.004322321631974666,-0.11274366933115425,-0.10842134769917958,0.10842134769917958,False,2778,1884
5s,price_accel_1b,vol_mean_w,DOWN_CHOPPY,-0.0035099731690486666,-0.07094088192916219,-0.06743090876011353,0.06743090876011353,False,1716,1272
5s,price_accel_1b,vol_mean_w,FLAT_SMOOTH,-0.03666230360959334,-0.052543402390014544,-0.015881098780421203,0.015881098780421203,False,5717,4176
5s,price_accel_1b,vol_mean_w,FLAT_CHOPPY,-0.02109408678111974,0.009959892918091467,0.031053979699211205,0.031053979699211205,False,8736,9579
5s,price_accel_1b,vol_sigma_w,UP_SMOOTH,-0.09572752508494677,-0.04489766235162749,0.05082986273331928,0.05082986273331928,False,3324,3822
5s,price_accel_1b,vol_sigma_w,UP_CHOPPY,0.005289430515203125,0.0314051782256529,0.026115747710449774,0.026115747710449774,False,996,2928
5s,price_accel_1b,vol_sigma_w,DOWN_SMOOTH,-0.02018093456510505,-0.1279570785479524,-0.10777614398284735,0.10777614398284735,False,2778,1884
5s,price_accel_1b,vol_sigma_w,DOWN_CHOPPY,0.013572792115303831,-0.08795494991054781,-0.10152774202585164,0.10152774202585164,False,1716,1272
5s,price_accel_1b,vol_sigma_w,FLAT_SMOOTH,-0.03443207612782637,-0.07606164912404312,-0.041629572996216745,0.041629572996216745,False,5717,4176
5s,price_accel_1b,vol_sigma_w,FLAT_CHOPPY,-0.02541962431311886,0.05253651911600835,0.07795614342912721,0.07795614342912721,False,8736,9579
5s,price_accel_1b,vwap_w,UP_SMOOTH,-0.04278991095582087,0.0014137373120253005,0.04420364826784617,0.04420364826784617,False,3324,3822
5s,price_accel_1b,vwap_w,UP_CHOPPY,0.009741790417492093,0.029695111637401735,0.019953321219909642,0.019953321219909642,False,996,2928
5s,price_accel_1b,vwap_w,DOWN_SMOOTH,0.043238382523174725,-0.015728708091674856,-0.05896709061484958,0.05896709061484958,False,2778,1884
5s,price_accel_1b,vwap_w,DOWN_CHOPPY,0.012209645881184587,0.053401305517852535,0.041191659636667946,0.041191659636667946,False,1716,1272
5s,price_accel_1b,vwap_w,FLAT_SMOOTH,0.007869969964500071,0.0038894686441614083,-0.003980501320338663,0.003980501320338663,False,5717,4176
5s,price_accel_1b,vwap_w,FLAT_CHOPPY,0.01252806759420855,0.023134499989941354,0.010606432395732803,0.010606432395732803,False,8736,9579
5s,price_accel_1b,z_se_w,UP_SMOOTH,0.20011043596750533,0.27593149824744945,0.07582106227994412,0.07582106227994412,False,3324,3822
5s,price_accel_1b,z_se_w,UP_CHOPPY,0.25520458659140227,0.26039916260926566,0.005194576017863384,0.005194576017863384,False,996,2928
5s,price_accel_1b,z_se_w,DOWN_SMOOTH,0.22937428294802484,0.27425113670370077,0.04487685375567593,0.04487685375567593,False,2778,1884
5s,price_accel_1b,z_se_w,DOWN_CHOPPY,0.23224137118406665,0.29155212617754006,0.05931075499347341,0.05931075499347341,False,1716,1272
5s,price_accel_1b,z_se_w,FLAT_SMOOTH,0.25245801149996544,0.2945951793966214,0.04213716789665595,0.04213716789665595,False,5717,4176
5s,price_accel_1b,z_se_w,FLAT_CHOPPY,0.23964154453520295,0.2338531667087738,-0.0057883778264291585,0.0057883778264291585,False,8736,9579
5s,price_accel_1b,z_high_w,UP_SMOOTH,-0.017565739068389496,0.05951278771654282,0.07707852678493232,0.07707852678493232,False,3324,3822
5s,price_accel_1b,z_high_w,UP_CHOPPY,0.001233966514790381,0.01499792710456631,0.013763960589775928,0.013763960589775928,False,996,2928
5s,price_accel_1b,z_high_w,DOWN_SMOOTH,-0.04144975833956451,-0.03901661627778713,0.002433142061777381,0.002433142061777381,False,2778,1884
5s,price_accel_1b,z_high_w,DOWN_CHOPPY,-0.04712327352132439,0.011100910890552507,0.05822418441187689,0.05822418441187689,False,1716,1272
5s,price_accel_1b,z_high_w,FLAT_SMOOTH,0.004447374776375599,0.025524726377743424,0.021077351601367825,0.021077351601367825,False,5717,4176
5s,price_accel_1b,z_high_w,FLAT_CHOPPY,-0.023492157193398713,0.02412463242258434,0.04761678961598305,0.04761678961598305,False,8736,9579
5s,price_accel_1b,z_low_w,UP_SMOOTH,-0.016844181447386444,0.04827823454057904,0.06512241598796549,0.06512241598796549,False,3324,3822
5s,price_accel_1b,z_low_w,UP_CHOPPY,0.018913165809232666,0.023454843721469047,0.004541677912236381,0.004541677912236381,False,996,2928
5s,price_accel_1b,z_low_w,DOWN_SMOOTH,-0.026342814474114656,0.018105637288387492,0.044448451762502145,0.044448451762502145,False,2778,1884
5s,price_accel_1b,z_low_w,DOWN_CHOPPY,-0.04513662597984244,0.033815049373188924,0.07895167535303137,0.07895167535303137,False,1716,1272
5s,price_accel_1b,z_low_w,FLAT_SMOOTH,-0.009065953581661707,0.03177005774060448,0.040836011322266184,0.040836011322266184,False,5717,4176
5s,price_accel_1b,z_low_w,FLAT_CHOPPY,-0.00944175237181517,0.02965355711105095,0.03909530948286612,0.03909530948286612,False,8736,9579
5s,price_accel_1b,SE_high_w,UP_SMOOTH,0.13055834342443573,-0.008247904583326712,-0.13880624800776245,0.13880624800776245,False,3324,3822
5s,price_accel_1b,SE_high_w,UP_CHOPPY,-0.061919344696269446,0.008372518797594798,0.07029186349386424,0.07029186349386424,False,996,2928
5s,price_accel_1b,SE_high_w,DOWN_SMOOTH,-0.0632141959679564,0.0038797282327986972,0.06709392420075509,0.06709392420075509,False,2778,1884
5s,price_accel_1b,SE_high_w,DOWN_CHOPPY,0.024734917059427743,-0.037716838284241654,-0.062451755343669396,0.062451755343669396,False,1716,1272
5s,price_accel_1b,SE_high_w,FLAT_SMOOTH,0.02195002391486473,-0.0268446710888738,-0.048794695003738536,0.048794695003738536,False,5717,4176
5s,price_accel_1b,SE_high_w,FLAT_CHOPPY,0.010721788105496333,0.048379478898285234,0.0376576907927889,0.0376576907927889,False,8736,9579
5s,price_accel_1b,SE_low_w,UP_SMOOTH,0.11175669056487184,-0.06684015402717189,-0.17859684459204372,0.17859684459204372,True,3324,3822
5s,price_accel_1b,SE_low_w,UP_CHOPPY,-0.09242933426920177,-0.04172524048524099,0.050704093783960784,0.050704093783960784,False,996,2928
5s,price_accel_1b,SE_low_w,DOWN_SMOOTH,-0.06215821397762307,-0.04295374940281199,0.019204464574811078,0.019204464574811078,False,2778,1884
5s,price_accel_1b,SE_low_w,DOWN_CHOPPY,0.01563197706439649,-0.08367801604248146,-0.09930999310687795,0.09930999310687795,False,1716,1272
5s,price_accel_1b,SE_low_w,FLAT_SMOOTH,-0.020727731384291733,-0.06990783166727604,-0.04918010028298431,0.04918010028298431,False,5717,4176
5s,price_accel_1b,SE_low_w,FLAT_CHOPPY,-0.040153744720039845,0.04995098782187058,0.09010473254191043,0.09010473254191043,False,8736,9579
5s,price_accel_1b,hurst_w,UP_SMOOTH,-0.0006234692249297587,0.008229964598423482,0.00885343382335324,0.00885343382335324,False,3324,3822
5s,price_accel_1b,hurst_w,UP_CHOPPY,0.021665188546708136,0.002324773599544108,-0.019340414947164028,0.019340414947164028,False,996,2928
5s,price_accel_1b,hurst_w,DOWN_SMOOTH,-0.006770353875790692,0.00798463314515314,0.01475498702094383,0.01475498702094383,False,2778,1884
5s,price_accel_1b,hurst_w,DOWN_CHOPPY,-0.04203501703706455,0.022072958080788775,0.06410797511785332,0.06410797511785332,False,1716,1272
5s,price_accel_1b,hurst_w,FLAT_SMOOTH,-0.01571403612377002,-0.006589931004257808,0.009124105119512211,0.009124105119512211,False,5717,4176
5s,price_accel_1b,hurst_w,FLAT_CHOPPY,0.010183080100669767,-0.0008414356967859597,-0.011024515797455727,0.011024515797455727,False,8736,9579
5s,price_accel_1b,reversion_prob_w,UP_SMOOTH,0.026687417338941748,0.014187814154994443,-0.012499603183947305,0.012499603183947305,False,3324,3822
5s,price_accel_1b,reversion_prob_w,UP_CHOPPY,0.013671949095193913,0.01978826222175117,0.006116313126557258,0.006116313126557258,False,996,2928
5s,price_accel_1b,reversion_prob_w,DOWN_SMOOTH,0.000496703549217951,0.025072731840689755,0.024576028291471805,0.024576028291471805,False,2778,1884
5s,price_accel_1b,reversion_prob_w,DOWN_CHOPPY,0.04703097944864157,0.05730583538523918,0.010274855936597611,0.010274855936597611,False,1716,1272
5s,price_accel_1b,reversion_prob_w,FLAT_SMOOTH,-0.018391725957915533,0.04182801430075997,0.060219740258675505,0.060219740258675505,False,5717,4176
5s,price_accel_1b,reversion_prob_w,FLAT_CHOPPY,0.02069349793246991,0.006499753376834489,-0.01419374455563542,0.01419374455563542,False,8736,9579
5s,price_accel_1b,swing_noise_w,UP_SMOOTH,0.02881055459789188,0.023688471990696663,-0.005122082607195218,0.005122082607195218,False,3324,3822
5s,price_accel_1b,swing_noise_w,UP_CHOPPY,-0.022517115473482667,-0.024304587337593987,-0.0017874718641113195,0.0017874718641113195,False,996,2928
5s,price_accel_1b,swing_noise_w,DOWN_SMOOTH,-0.07104804873362973,-0.006445531924889733,0.06460251680873999,0.06460251680873999,False,2778,1884
5s,price_accel_1b,swing_noise_w,DOWN_CHOPPY,-0.008636274510172896,-0.051781767303194025,-0.04314549279302113,0.04314549279302113,False,1716,1272
5s,price_accel_1b,swing_noise_w,FLAT_SMOOTH,-0.010068577124705377,-0.026405478321564067,-0.01633690119685869,0.01633690119685869,False,5717,4176
5s,price_accel_1b,swing_noise_w,FLAT_CHOPPY,0.02459640386661562,0.026887662917467556,0.0022912590508519376,0.0022912590508519376,False,8736,9579
5s,vol_velocity_1b,vol_accel_1b,UP_SMOOTH,0.9516976846013815,0.9337078834775417,-0.017989801123839744,0.017989801123839744,False,3324,3822
5s,vol_velocity_1b,vol_accel_1b,UP_CHOPPY,0.9321226419637159,0.9234518419990901,-0.00867079996462572,0.00867079996462572,False,996,2928
5s,vol_velocity_1b,vol_accel_1b,DOWN_SMOOTH,0.903943473173733,0.9071101232515603,0.0031666500778272377,0.0031666500778272377,False,2778,1884
5s,vol_velocity_1b,vol_accel_1b,DOWN_CHOPPY,0.9418983260022539,0.8803918029597504,-0.06150652304250348,0.06150652304250348,False,1716,1272
5s,vol_velocity_1b,vol_accel_1b,FLAT_SMOOTH,0.9221954941980015,0.8935362064922331,-0.02865928770576842,0.02865928770576842,False,5717,4176
5s,vol_velocity_1b,vol_accel_1b,FLAT_CHOPPY,0.9014521037159177,0.9090803857185253,0.007628282002607678,0.007628282002607678,False,8736,9579
5s,vol_velocity_1b,bar_range,UP_SMOOTH,0.2915179136534614,0.35593544595958654,0.06441753230612512,0.06441753230612512,False,3324,3822
5s,vol_velocity_1b,bar_range,UP_CHOPPY,0.20908933386617606,0.4282672917431983,0.2191779578770222,0.2191779578770222,False,996,2928
5s,vol_velocity_1b,bar_range,DOWN_SMOOTH,0.19927757850638406,0.41516640605775584,0.2158888275513718,0.2158888275513718,False,2778,1884
5s,vol_velocity_1b,bar_range,DOWN_CHOPPY,0.25285203800553235,0.33600845781836,0.08315641981282762,0.08315641981282762,False,1716,1272
5s,vol_velocity_1b,bar_range,FLAT_SMOOTH,0.3493972789670666,0.3720271588530528,0.022629879885986193,0.022629879885986193,False,5717,4176
5s,vol_velocity_1b,bar_range,FLAT_CHOPPY,0.25905388594791123,0.3325255068831209,0.07347162093520965,0.07347162093520965,False,8736,9579
5s,vol_velocity_1b,body,UP_SMOOTH,-0.21570200393898997,-0.08979841592695659,0.12590358801203339,0.12590358801203339,False,3324,3822
5s,vol_velocity_1b,body,UP_CHOPPY,-0.005012350401093168,0.04869771094600549,0.05371006134709866,0.05371006134709866,False,996,2928
5s,vol_velocity_1b,body,DOWN_SMOOTH,-0.01732841511144297,-0.1123292041246236,-0.09500078901318064,0.09500078901318064,False,2778,1884
5s,vol_velocity_1b,body,DOWN_CHOPPY,0.0352833539212147,-0.030280334957694013,-0.0655636888789087,0.0655636888789087,False,1716,1272
5s,vol_velocity_1b,body,FLAT_SMOOTH,-0.055692397086974446,-0.07428617959496972,-0.018593782507995274,0.018593782507995274,False,5717,4176
5s,vol_velocity_1b,body,FLAT_CHOPPY,-0.08809123807547448,0.03210046147828201,0.12019169955375648,0.12019169955375648,False,8736,9579
5s,vol_velocity_1b,price_velocity_w,UP_SMOOTH,-0.08046241533645729,-0.053107736078312255,0.027354679258145033,0.027354679258145033,False,3324,3822
5s,vol_velocity_1b,price_velocity_w,UP_CHOPPY,-0.01682187335582151,-0.020193371032478424,-0.0033714976766569156,0.0033714976766569156,False,996,2928
5s,vol_velocity_1b,price_velocity_w,DOWN_SMOOTH,-0.014725588506370185,0.045213960287458,0.059939548793828186,0.059939548793828186,False,2778,1884
5s,vol_velocity_1b,price_velocity_w,DOWN_CHOPPY,-0.04273383291258809,0.05841513180550975,0.10114896471809784,0.10114896471809784,False,1716,1272
5s,vol_velocity_1b,price_velocity_w,FLAT_SMOOTH,-0.05400672300464766,-0.06444102091065561,-0.010434297906007951,0.010434297906007951,False,5717,4176
5s,vol_velocity_1b,price_velocity_w,FLAT_CHOPPY,-0.021480141684250078,0.021766633716351534,0.04324677540060161,0.04324677540060161,False,8736,9579
5s,vol_velocity_1b,price_accel_w,UP_SMOOTH,-0.10764501972980836,-0.08503847901246486,0.0226065407173435,0.0226065407173435,False,3324,3822
5s,vol_velocity_1b,price_accel_w,UP_CHOPPY,0.029761259208007592,0.01172009368812664,-0.018041165519880952,0.018041165519880952,False,996,2928
5s,vol_velocity_1b,price_accel_w,DOWN_SMOOTH,0.005001300787010448,-0.0950174333126141,-0.10001873409962454,0.10001873409962454,False,2778,1884
5s,vol_velocity_1b,price_accel_w,DOWN_CHOPPY,0.02547551307934147,-0.03296491316017703,-0.0584404262395185,0.0584404262395185,False,1716,1272
5s,vol_velocity_1b,price_accel_w,FLAT_SMOOTH,-0.019204148957943146,-0.03609135992148029,-0.016887210963537146,0.016887210963537146,False,5717,4176
5s,vol_velocity_1b,price_accel_w,FLAT_CHOPPY,-0.06642237803110022,0.04085614658633313,0.10727852461743335,0.10727852461743335,False,8736,9579
5s,vol_velocity_1b,vol_velocity_w,UP_SMOOTH,0.9489808963857707,0.9320127878853711,-0.016968108500399537,0.016968108500399537,False,3324,3822
5s,vol_velocity_1b,vol_velocity_w,UP_CHOPPY,0.9491983895450825,0.9099467030403212,-0.039251686504761296,0.039251686504761296,False,996,2928
5s,vol_velocity_1b,vol_velocity_w,DOWN_SMOOTH,0.9312765060571726,0.9411489536584398,0.009872447601267154,0.009872447601267154,False,2778,1884
5s,vol_velocity_1b,vol_velocity_w,DOWN_CHOPPY,0.951242929032025,0.9174686435141378,-0.03377428551788719,0.03377428551788719,False,1716,1272
5s,vol_velocity_1b,vol_velocity_w,FLAT_SMOOTH,0.8791972603712355,0.8841787640276804,0.004981503656444897,0.004981503656444897,False,5717,4176
5s,vol_velocity_1b,vol_velocity_w,FLAT_CHOPPY,0.8829034656838178,0.9107314434207053,0.0278279777368875,0.0278279777368875,False,8736,9579
5s,vol_velocity_1b,vol_accel_w,UP_SMOOTH,0.9492311166589571,0.9404363409626949,-0.008794775696262191,0.008794775696262191,False,3324,3822
5s,vol_velocity_1b,vol_accel_w,UP_CHOPPY,0.9321096916941541,0.9275465419363933,-0.004563149757760843,0.004563149757760843,False,996,2928
5s,vol_velocity_1b,vol_accel_w,DOWN_SMOOTH,0.9296821353132265,0.9161518680644961,-0.01353026724873041,0.01353026724873041,False,2778,1884
5s,vol_velocity_1b,vol_accel_w,DOWN_CHOPPY,0.9375661295859297,0.9420393335083861,0.004473203922456426,0.004473203922456426,False,1716,1272
5s,vol_velocity_1b,vol_accel_w,FLAT_SMOOTH,0.8611113840554352,0.9132472701149178,0.052135886059482606,0.052135886059482606,False,5717,4176
5s,vol_velocity_1b,vol_accel_w,FLAT_CHOPPY,0.8788908668188697,0.9275236413159514,0.0486327744970817,0.0486327744970817,False,8736,9579
5s,vol_velocity_1b,price_mean_w,UP_SMOOTH,0.007393584019522205,0.009473989571583213,0.0020804055520610085,0.0020804055520610085,False,3324,3822
5s,vol_velocity_1b,price_mean_w,UP_CHOPPY,-0.021846428983862815,0.003932237234290516,0.02577866621815333,0.02577866621815333,False,996,2928
5s,vol_velocity_1b,price_mean_w,DOWN_SMOOTH,-0.011415452354714755,0.02608632691262551,0.03750177926734027,0.03750177926734027,False,2778,1884
5s,vol_velocity_1b,price_mean_w,DOWN_CHOPPY,0.019085000605613738,-0.010110226166559289,-0.029195226772173025,0.029195226772173025,False,1716,1272
5s,vol_velocity_1b,price_mean_w,FLAT_SMOOTH,-0.013074978925197791,-0.0026382795245641745,0.010436699400633617,0.010436699400633617,False,5717,4176
5s,vol_velocity_1b,price_mean_w,FLAT_CHOPPY,-0.0012802311696279948,0.006050059938792877,0.007330291108420871,0.007330291108420871,False,8736,9579
5s,vol_velocity_1b,price_sigma_w,UP_SMOOTH,0.013835276176535589,0.0873737837667416,0.07353850759020601,0.07353850759020601,False,3324,3822
5s,vol_velocity_1b,price_sigma_w,UP_CHOPPY,0.07395238793585698,0.1749645744872771,0.10101218655142011,0.10101218655142011,False,996,2928
5s,vol_velocity_1b,price_sigma_w,DOWN_SMOOTH,0.02245240285111506,0.1912530050268011,0.16880060217568604,0.16880060217568604,False,2778,1884
5s,vol_velocity_1b,price_sigma_w,DOWN_CHOPPY,0.1223274402637701,0.21878251384262604,0.09645507357885594,0.09645507357885594,False,1716,1272
5s,vol_velocity_1b,price_sigma_w,FLAT_SMOOTH,0.11055914845336318,0.07739768979765485,-0.033161458655708326,0.033161458655708326,False,5717,4176
5s,vol_velocity_1b,price_sigma_w,FLAT_CHOPPY,0.07173215218287629,0.11679457629742247,0.04506242411454618,0.04506242411454618,False,8736,9579
5s,vol_velocity_1b,vol_mean_w,UP_SMOOTH,0.6928691075588561,0.6975589757069239,0.004689868148067822,0.004689868148067822,False,3324,3822
5s,vol_velocity_1b,vol_mean_w,UP_CHOPPY,0.6856676115320152,0.6587305950804224,-0.026937016451592743,0.026937016451592743,False,996,2928
5s,vol_velocity_1b,vol_mean_w,DOWN_SMOOTH,0.6508795058674542,0.7074614939990994,0.05658198813164517,0.05658198813164517,False,2778,1884
5s,vol_velocity_1b,vol_mean_w,DOWN_CHOPPY,0.7316518184175401,0.719745186614011,-0.011906631803529133,0.011906631803529133,False,1716,1272
5s,vol_velocity_1b,vol_mean_w,FLAT_SMOOTH,0.6190442069198906,0.601797215889991,-0.017246991029899572,0.017246991029899572,False,5717,4176
5s,vol_velocity_1b,vol_mean_w,FLAT_CHOPPY,0.5741585248088186,0.6261420835650309,0.0519835587562123,0.0519835587562123,False,8736,9579
5s,vol_velocity_1b,vol_sigma_w,UP_SMOOTH,0.849738627027933,0.7873853058153705,-0.06235332121256254,0.06235332121256254,False,3324,3822
5s,vol_velocity_1b,vol_sigma_w,UP_CHOPPY,0.8334900896160471,0.7662833281684639,-0.0672067614475832,0.0672067614475832,False,996,2928
5s,vol_velocity_1b,vol_sigma_w,DOWN_SMOOTH,0.7539346944941798,0.790760015613387,0.03682532111920722,0.03682532111920722,False,2778,1884
