**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

tf,c1,c2,regime_2d,peak_shift,peak_corr,contemp_corr,role,abs_peak
1m,bar_range,vol_velocity_w,UP_CHOPPY,0,0.2515818819587582,0.2515818819587582,contemporaneous,0.2515818819587582
5m,vol_velocity_1b,z_low_w,DOWN_SMOOTH,0,-0.25123912968012746,-0.25123912968012746,contemporaneous,0.25123912968012746
15m,price_accel_w,z_low_w,UP_SMOOTH,2,0.25118710952814927,0.18421553220578493,X_leads_Y,0.25118710952814927
5m,price_velocity_w,SE_high_w,DOWN_CHOPPY,1,-0.2505656809832487,-0.23289280451557126,X_leads_Y,0.2505656809832487
1h,price_velocity_w,price_accel_w,FLAT_CHOPPY,12,-0.2505551965787476,0.2030585043407935,X_leads_Y,0.2505551965787476
5m,price_accel_w,z_low_w,FLAT_SMOOTH,-8,-0.2503475770939224,0.18478027434143773,X_lags_Y,0.2503475770939224
15m,price_velocity_w,price_mean_w,UP_SMOOTH,-12,-0.24971855551050995,-0.22878181804266415,X_lags_Y,0.24971855551050995
5s,body,z_low_w,FLAT_SMOOTH,0,0.24971507280323688,0.24971507280323688,contemporaneous,0.24971507280323688
1h,vol_accel_1b,reversion_prob_w,UP_CHOPPY,-12,0.24946496196987203,-0.06312799417906559,X_lags_Y,0.24946496196987203
1h,vol_velocity_1b,z_high_w,DOWN_SMOOTH,-12,0.24943296559503275,0.08555612485180308,X_lags_Y,0.24943296559503275
1m,price_velocity_w,z_high_w,DOWN_SMOOTH,-2,0.24910373055607826,-0.0026210132142409515,X_lags_Y,0.24910373055607826
1m,vol_velocity_1b,reversion_prob_w,FLAT_CHOPPY,0,-0.24897294380402163,-0.24897294380402163,contemporaneous,0.24897294380402163
15m,price_mean_w,vol_mean_w,UP_SMOOTH,12,-0.24896619034672318,-0.2274878909744141,X_leads_Y,0.24896619034672318
1m,body,z_high_w,FLAT_CHOPPY,0,0.24891596874934405,0.24891596874934405,contemporaneous,0.24891596874934405
1h,body,price_velocity_w,UP_SMOOTH,0,0.2487562160925878,0.2487562160925878,contemporaneous,0.2487562160925878
1h,vwap_w,hurst_w,FLAT_SMOOTH,-12,-0.24841041935832434,-0.24036954945861208,X_lags_Y,0.24841041935832434
15m,vol_velocity_1b,vol_velocity_w,DOWN_SMOOTH,0,0.24823007965850408,0.24823007965850408,contemporaneous,0.24823007965850408
15m,vol_mean_w,vwap_w,FLAT_CHOPPY,12,-0.2479009681503745,-0.2429962760024172,X_leads_Y,0.2479009681503745
15m,price_velocity_w,z_low_w,FLAT_SMOOTH,12,-0.24757686946661553,3.385348714223471e-05,X_leads_Y,0.24757686946661553
15m,price_accel_w,z_high_w,UP_SMOOTH,2,0.2474492351547093,0.22707581217694492,X_leads_Y,0.2474492351547093
1h,vol_accel_w,z_low_w,DOWN_SMOOTH,0,-0.24744306055188842,-0.24744306055188842,contemporaneous,0.24744306055188842
15m,price_mean_w,vol_mean_w,FLAT_CHOPPY,-12,-0.24730311426782167,-0.24206067610489848,X_lags_Y,0.24730311426782167
15m,vol_accel_w,reversion_prob_w,UP_CHOPPY,0,-0.24724761611055196,-0.24724761611055196,contemporaneous,0.24724761611055196
1h,price_velocity_1b,price_velocity_w,UP_SMOOTH,0,0.24689182538351012,0.24689182538351012,contemporaneous,0.24689182538351012
5m,vol_velocity_1b,reversion_prob_w,UP_SMOOTH,0,-0.24682405966604326,-0.24682405966604326,contemporaneous,0.24682405966604326
1h,price_velocity_w,price_sigma_w,FLAT_CHOPPY,12,-0.2468087607807842,-0.21156683671919946,X_leads_Y,0.2468087607807842
1m,price_velocity_w,z_high_w,FLAT_SMOOTH,-2,0.24671666950090504,-0.017216421543168624,X_lags_Y,0.24671666950090504
5s,price_velocity_w,price_accel_w,UP_CHOPPY,0,0.24661890567344275,0.24661890567344275,contemporaneous,0.24661890567344275
1h,vol_velocity_1b,vol_velocity_w,UP_SMOOTH,12,0.24659873667355178,0.21740673878145345,X_leads_Y,0.24659873667355178
5s,vol_velocity_1b,bar_range,UP_CHOPPY,0,0.24650285953761872,0.24650285953761872,contemporaneous,0.24650285953761872
1h,vol_velocity_1b,vol_velocity_w,DOWN_SMOOTH,12,0.24634203041024536,0.21765042669061047,X_leads_Y,0.24634203041024536
15m,price_velocity_w,vwap_w,DOWN_SMOOTH,12,0.2461666429771716,0.23063205241452434,X_leads_Y,0.2461666429771716
5m,vol_velocity_1b,reversion_prob_w,FLAT_SMOOTH,0,-0.24610635657636726,-0.24610635657636726,contemporaneous,0.24610635657636726
5m,vol_accel_1b,bar_range,UP_SMOOTH,-1,-0.2458014538372144,0.09635577682664163,X_lags_Y,0.2458014538372144
5m,price_accel_1b,z_low_w,DOWN_CHOPPY,-1,-0.24575145600499107,-0.03446335949307443,X_lags_Y,0.24575145600499107
1m,price_velocity_1b,price_velocity_w,DOWN_SMOOTH,0,0.24547612343789021,0.24547612343789021,contemporaneous,0.24547612343789021
15m,price_velocity_w,price_mean_w,DOWN_SMOOTH,12,0.24539386293871693,0.2275970273976618,X_leads_Y,0.24539386293871693
1m,vol_velocity_1b,bar_range,UP_CHOPPY,0,0.24533924427169465,0.24533924427169465,contemporaneous,0.24533924427169465
5s,bar_range,vol_accel_w,DOWN_CHOPPY,0,0.24531711054071592,0.24531711054071592,contemporaneous,0.24531711054071592
15m,vol_velocity_w,SE_high_w,DOWN_CHOPPY,12,0.24527006532711274,0.0963201705513977,X_leads_Y,0.24527006532711274
1h,price_accel_1b,z_high_w,DOWN_CHOPPY,12,0.24524861143094595,-0.18885823276153224,X_leads_Y,0.24524861143094595
5s,bar_range,vol_velocity_w,FLAT_CHOPPY,0,0.2452335008475837,0.2452335008475837,contemporaneous,0.2452335008475837
5m,price_velocity_w,z_se_w,DOWN_SMOOTH,2,-0.24512595733449022,-0.006470831483932887,X_leads_Y,0.24512595733449022
1m,body,price_velocity_w,DOWN_SMOOTH,0,0.2450533386938532,0.2450533386938532,contemporaneous,0.2450533386938532
1m,vol_velocity_w,vol_sigma_w,DOWN_CHOPPY,1,0.2450494925370278,0.19155795151727645,X_leads_Y,0.2450494925370278
1h,price_accel_w,z_high_w,UP_CHOPPY,12,0.2449658441588174,0.24119072483101714,X_leads_Y,0.2449658441588174
1m,price_velocity_w,z_se_w,DOWN_SMOOTH,1,-0.24489609224417858,-0.011173035908947459,X_leads_Y,0.24489609224417858
1h,price_accel_w,z_low_w,FLAT_SMOOTH,12,0.24487294991204872,0.23281612772401128,X_leads_Y,0.24487294991204872
15m,vol_mean_w,vwap_w,UP_SMOOTH,-12,-0.24469681170055918,-0.22608470563112423,X_lags_Y,0.24469681170055918
1h,price_velocity_1b,price_velocity_w,FLAT_CHOPPY,0,0.24435074425421624,0.24435074425421624,contemporaneous,0.24435074425421624
1m,vol_velocity_w,vol_sigma_w,UP_SMOOTH,1,0.2442323803372015,0.2048999911766985,X_leads_Y,0.2442323803372015
1h,vol_mean_w,reversion_prob_w,DOWN_SMOOTH,12,0.24421910439321537,0.14448453807639675,X_leads_Y,0.24421910439321537
15m,price_velocity_w,vwap_w,UP_SMOOTH,-12,-0.24387419004819552,-0.2235407913687648,X_lags_Y,0.24387419004819552
15m,bar_range,price_accel_w,DOWN_SMOOTH,0,-0.2436846409566325,-0.2436846409566325,contemporaneous,0.2436846409566325
5s,price_velocity_w,price_accel_w,DOWN_CHOPPY,0,0.2436485666575012,0.2436485666575012,contemporaneous,0.2436485666575012
1h,price_velocity_w,z_se_w,UP_CHOPPY,12,-0.24343110639216692,-0.10582687793545005,X_leads_Y,0.24343110639216692
1h,vol_mean_w,z_low_w,DOWN_SMOOTH,12,0.24340301907172535,0.15309098278661637,X_leads_Y,0.24340301907172535
1h,body,SE_low_w,DOWN_SMOOTH,12,-0.24306320152534855,-0.17877315500808585,X_leads_Y,0.24306320152534855
1m,vol_velocity_1b,bar_range,DOWN_CHOPPY,0,0.2430601273273759,0.2430601273273759,contemporaneous,0.2430601273273759
1h,price_accel_1b,price_velocity_w,UP_CHOPPY,-12,-0.2430328698917174,0.012800575532303642,X_lags_Y,0.2430328698917174
1m,price_velocity_w,z_low_w,FLAT_SMOOTH,-2,0.24280608796528047,-0.01672392383830293,X_lags_Y,0.24280608796528047
5s,price_velocity_w,price_accel_w,FLAT_SMOOTH,0,0.2423754511452351,0.2423754511452351,contemporaneous,0.2423754511452351
5s,vol_accel_1b,bar_range,UP_SMOOTH,0,0.24194920678245735,0.24194920678245735,contemporaneous,0.24194920678245735
5m,vol_velocity_w,SE_low_w,UP_SMOOTH,4,0.2419420884041457,0.15392317173053904,X_leads_Y,0.2419420884041457
5m,body,SE_low_w,UP_SMOOTH,2,0.24189459493922755,0.13299818159272953,X_leads_Y,0.24189459493922755
15m,vol_velocity_w,price_sigma_w,DOWN_SMOOTH,12,0.24183201077764627,0.11935761004562741,X_leads_Y,0.24183201077764627
5s,body,z_high_w,FLAT_CHOPPY,0,0.24160626748550443,0.24160626748550443,contemporaneous,0.24160626748550443
15m,body,vol_accel_w,DOWN_SMOOTH,0,-0.24153150178321242,-0.24153150178321242,contemporaneous,0.24153150178321242
15m,price_accel_1b,vol_velocity_1b,DOWN_SMOOTH,0,-0.24148635725949322,-0.24148635725949322,contemporaneous,0.24148635725949322
1m,vol_mean_w,vwap_w,UP_CHOPPY,-12,-0.24133953758605597,-0.23541263787775815,X_lags_Y,0.24133953758605597
1m,price_mean_w,vol_mean_w,UP_CHOPPY,12,-0.24133244258161426,-0.23558534066311868,X_leads_Y,0.24133244258161426
1m,vol_velocity_1b,reversion_prob_w,UP_SMOOTH,0,-0.2407590775086613,-0.2407590775086613,contemporaneous,0.2407590775086613
5m,price_accel_w,z_high_w,UP_SMOOTH,-8,-0.2407519249677571,0.20224575284939275,X_lags_Y,0.2407519249677571
1h,price_accel_1b,price_velocity_w,FLAT_CHOPPY,-12,-0.2407302713785485,0.0006965817755000648,X_lags_Y,0.2407302713785485
15m,price_velocity_w,z_se_w,FLAT_SMOOTH,12,-0.24061850850110175,0.00721480771450574,X_leads_Y,0.24061850850110175
15m,price_velocity_w,price_accel_w,UP_SMOOTH,12,-0.2406121371988899,0.16217873178624123,X_leads_Y,0.2406121371988899
5s,price_accel_w,z_low_w,FLAT_SMOOTH,0,0.24015125157821066,0.24015125157821066,contemporaneous,0.24015125157821066
15m,price_velocity_w,price_accel_w,FLAT_CHOPPY,-12,0.2400340185455209,0.21402436874097072,X_lags_Y,0.2400340185455209
1m,vol_velocity_w,vol_sigma_w,UP_CHOPPY,1,0.2399061695328738,0.20593075138586894,X_leads_Y,0.2399061695328738
1h,body,price_velocity_w,FLAT_CHOPPY,0,0.23987911450551996,0.23987911450551996,contemporaneous,0.23987911450551996
1m,bar_range,vol_velocity_w,DOWN_SMOOTH,0,0.2396239904222247,0.2396239904222247,contemporaneous,0.2396239904222247
5s,price_accel_w,z_high_w,FLAT_SMOOTH,0,0.2395559518593614,0.2395559518593614,contemporaneous,0.2395559518593614
5s,price_accel_1b,z_se_w,DOWN_CHOPPY,0,0.23940627012132146,0.23940627012132146,contemporaneous,0.23940627012132146
5s,bar_range,vol_accel_w,UP_CHOPPY,0,0.23935698092917881,0.23935698092917881,contemporaneous,0.23935698092917881
5m,price_velocity_w,z_low_w,DOWN_SMOOTH,4,-0.23914459901358553,-0.010390062704705254,X_leads_Y,0.23914459901358553
15m,vol_velocity_w,swing_noise_w,DOWN_CHOPPY,-12,-0.23906854629104243,-0.11375300748268274,X_lags_Y,0.23906854629104243
1m,price_velocity_w,z_low_w,DOWN_SMOOTH,1,-0.23903579387544002,-0.011196288318949732,X_leads_Y,0.23903579387544002
5m,price_velocity_w,z_se_w,UP_CHOPPY,2,-0.23900790129744875,0.0014894298411622078,X_leads_Y,0.23900790129744875
1h,body,vol_velocity_w,UP_SMOOTH,0,0.2388818832951943,0.2388818832951943,contemporaneous,0.2388818832951943
1h,price_velocity_1b,vol_velocity_w,UP_SMOOTH,0,0.23837045109205524,0.23837045109205524,contemporaneous,0.23837045109205524
15m,vol_accel_w,reversion_prob_w,DOWN_SMOOTH,0,-0.23792978994073843,-0.23792978994073843,contemporaneous,0.23792978994073843
15m,z_high_w,reversion_prob_w,UP_SMOOTH,0,-0.23789448696345475,-0.23789448696345475,contemporaneous,0.23789448696345475
5m,vol_velocity_1b,bar_range,UP_SMOOTH,0,0.23779620758157163,0.23779620758157163,contemporaneous,0.23779620758157163
5s,bar_range,price_mean_w,DOWN_CHOPPY,12,-0.23754339355771234,-0.23127801614096008,X_leads_Y,0.23754339355771234
5s,bar_range,vwap_w,DOWN_CHOPPY,12,-0.23753993210957672,-0.23128460809930498,X_leads_Y,0.23753993210957672
1h,price_velocity_w,SE_low_w,FLAT_CHOPPY,12,-0.23743790777579563,-0.2081392017901463,X_leads_Y,0.23743790777579563
1h,vol_mean_w,z_se_w,UP_CHOPPY,12,-0.2373039902448227,-0.20148123848515573,X_leads_Y,0.2373039902448227
1h,price_velocity_w,SE_high_w,FLAT_SMOOTH,0,0.2371974946302751,0.2371974946302751,contemporaneous,0.2371974946302751
1m,price_velocity_w,vol_sigma_w,UP_SMOOTH,0,0.2370989231181357,0.2370989231181357,contemporaneous,0.2370989231181357
1h,body,reversion_prob_w,FLAT_SMOOTH,0,0.23690674500635078,0.23690674500635078,contemporaneous,0.23690674500635078
5s,price_velocity_w,SE_high_w,UP_CHOPPY,0,-0.23661767193728367,-0.23661767193728367,contemporaneous,0.23661767193728367
1h,price_accel_1b,bar_range,UP_CHOPPY,-12,-0.2364125618935116,0.1285683385777161,X_lags_Y,0.2364125618935116
5m,vol_velocity_w,price_sigma_w,FLAT_CHOPPY,-8,-0.23636710714790038,0.13624280795222973,X_lags_Y,0.23636710714790038
1h,vol_accel_w,reversion_prob_w,FLAT_CHOPPY,0,-0.23633892593226344,-0.23633892593226344,contemporaneous,0.23633892593226344
1h,SE_high_w,reversion_prob_w,DOWN_SMOOTH,12,0.2362175103142352,0.15497724823065384,X_leads_Y,0.2362175103142352
15m,vol_velocity_w,reversion_prob_w,FLAT_CHOPPY,0,-0.23618447365027365,-0.23618447365027365,contemporaneous,0.23618447365027365
1h,bar_range,vol_accel_w,UP_CHOPPY,0,0.23601819473479765,0.23601819473479765,contemporaneous,0.23601819473479765
1h,z_low_w,reversion_prob_w,FLAT_CHOPPY,0,0.23599642863314685,0.23599642863314685,contemporaneous,0.23599642863314685
5m,price_velocity_1b,vol_velocity_1b,DOWN_SMOOTH,0,-0.23597443278228764,-0.23597443278228764,contemporaneous,0.23597443278228764
15m,price_accel_1b,vol_velocity_1b,DOWN_CHOPPY,0,-0.2359032765857542,-0.2359032765857542,contemporaneous,0.2359032765857542
15m,bar_range,z_low_w,DOWN_SMOOTH,0,-0.23568182903894544,-0.23568182903894544,contemporaneous,0.23568182903894544
1m,price_velocity_w,vol_mean_w,UP_SMOOTH,1,0.23565137002466668,0.22252768348021731,X_leads_Y,0.23565137002466668
1h,price_velocity_w,swing_noise_w,FLAT_CHOPPY,-12,-0.23558047129680734,-0.21976663284534567,X_lags_Y,0.23558047129680734
15m,price_velocity_w,price_accel_w,DOWN_SMOOTH,12,-0.23553799012421497,0.21073025432102965,X_leads_Y,0.23553799012421497
1m,price_velocity_w,swing_noise_w,DOWN_CHOPPY,2,-0.2355357597537254,-0.2027237070172702,X_leads_Y,0.2355357597537254
1m,price_accel_1b,price_sigma_w,UP_SMOOTH,2,0.23492649822958356,0.1331403035724649,X_leads_Y,0.23492649822958356
1h,bar_range,vol_accel_w,UP_SMOOTH,0,0.234677879330921,0.234677879330921,contemporaneous,0.234677879330921
15m,price_accel_w,vol_velocity_w,DOWN_SMOOTH,0,-0.2346583257672044,-0.2346583257672044,contemporaneous,0.2346583257672044
5m,bar_range,reversion_prob_w,FLAT_SMOOTH,0,-0.23464461376453147,-0.23464461376453147,contemporaneous,0.23464461376453147
15m,vol_velocity_1b,bar_range,FLAT_CHOPPY,0,0.2345900153587089,0.2345900153587089,contemporaneous,0.2345900153587089
5m,body,price_sigma_w,DOWN_SMOOTH,4,-0.234365852334454,-0.13882194360349756,X_leads_Y,0.234365852334454
1h,body,SE_low_w,UP_SMOOTH,12,0.23425243846256294,0.09465149349668334,X_leads_Y,0.23425243846256294
1m,price_velocity_1b,z_high_w,DOWN_SMOOTH,0,0.23422305585543746,0.23422305585543746,contemporaneous,0.23422305585543746
1h,price_velocity_w,z_se_w,DOWN_CHOPPY,12,-0.23416800356473577,0.02606446510353188,X_leads_Y,0.23416800356473577
5m,price_accel_1b,price_velocity_w,FLAT_CHOPPY,-1,-0.23412643043111706,0.0018445683154511936,X_lags_Y,0.23412643043111706
5m,price_velocity_w,vol_mean_w,UP_CHOPPY,0,0.23392580325522086,0.23392580325522086,contemporaneous,0.23392580325522086
1h,vol_accel_1b,reversion_prob_w,FLAT_CHOPPY,-12,0.23389231412415493,-0.1177427648171154,X_lags_Y,0.23389231412415493
5m,vol_velocity_w,SE_high_w,UP_SMOOTH,2,0.23377001086556662,0.18522350092193227,X_leads_Y,0.23377001086556662
5s,vol_velocity_1b,bar_range,DOWN_SMOOTH,0,0.23362947468126768,0.23362947468126768,contemporaneous,0.23362947468126768
1m,price_velocity_w,z_se_w,UP_SMOOTH,1,-0.2336052131857795,-0.021070964466964923,X_leads_Y,0.2336052131857795
1m,vol_velocity_1b,reversion_prob_w,FLAT_SMOOTH,0,-0.23356571321781533,-0.23356571321781533,contemporaneous,0.23356571321781533
1h,price_velocity_1b,vol_accel_1b,UP_SMOOTH,12,-0.2335539685141531,0.19270147353151007,X_leads_Y,0.2335539685141531
1h,vol_sigma_w,reversion_prob_w,DOWN_SMOOTH,12,0.23324358850191493,0.012973861507360487,X_leads_Y,0.23324358850191493
1h,vol_velocity_1b,z_low_w,FLAT_SMOOTH,0,-0.23323299731347927,-0.23323299731347927,contemporaneous,0.23323299731347927
15m,price_accel_w,z_high_w,FLAT_SMOOTH,2,0.2332147598506828,0.18544413056148437,X_leads_Y,0.2332147598506828
5m,vol_velocity_1b,body,DOWN_SMOOTH,0,-0.23312211653836054,-0.23312211653836054,contemporaneous,0.23312211653836054
5m,vol_mean_w,vwap_w,FLAT_SMOOTH,12,-0.23309360901909143,-0.22892089744854066,X_leads_Y,0.23309360901909143
1m,price_velocity_w,z_low_w,UP_SMOOTH,1,-0.23295493989064972,-0.017981828852849376,X_leads_Y,0.23295493989064972
5m,price_mean_w,vol_mean_w,FLAT_SMOOTH,-12,-0.23291479217493058,-0.22851635209699256,X_lags_Y,0.23291479217493058
1h,price_accel_1b,vol_accel_w,DOWN_SMOOTH,0,-0.2328768582062695,-0.2328768582062695,contemporaneous,0.2328768582062695
5s,price_accel_1b,z_se_w,DOWN_SMOOTH,0,0.2328682760703554,0.2328682760703554,contemporaneous,0.2328682760703554
1h,price_velocity_w,price_accel_w,DOWN_SMOOTH,12,-0.23281431479595732,0.13122646622245238,X_leads_Y,0.23281431479595732
5m,body,SE_high_w,UP_SMOOTH,1,0.23275810656674845,0.2320869304673501,X_leads_Y,0.23275810656674845
5s,price_accel_1b,z_se_w,FLAT_CHOPPY,0,0.23271841045224406,0.23271841045224406,contemporaneous,0.23271841045224406
15m,price_sigma_w,z_low_w,DOWN_CHOPPY,12,0.2325206918890981,0.10762843333769076,X_leads_Y,0.2325206918890981
1h,vol_velocity_1b,z_high_w,UP_SMOOTH,0,0.23248448407501132,0.23248448407501132,contemporaneous,0.23248448407501132
5s,price_accel_w,z_high_w,DOWN_CHOPPY,0,0.23241598613162937,0.23241598613162937,contemporaneous,0.23241598613162937
1h,vol_accel_1b,body,UP_SMOOTH,-12,-0.23211412213731814,0.18306516929995256,X_lags_Y,0.23211412213731814
5s,vol_accel_1b,bar_range,DOWN_CHOPPY,0,0.23206468819023768,0.23206468819023768,contemporaneous,0.23206468819023768
1h,vol_velocity_1b,body,UP_SMOOTH,0,0.23192098270025022,0.23192098270025022,contemporaneous,0.23192098270025022
1m,body,z_high_w,DOWN_SMOOTH,0,0.23158535538367106,0.23158535538367106,contemporaneous,0.23158535538367106
1h,hurst_w,swing_noise_w,FLAT_SMOOTH,-12,0.23147017468045983,0.21115244275611506,X_lags_Y,0.23147017468045983
1m,price_velocity_w,z_high_w,UP_SMOOTH,1,-0.23124302893991158,-0.018310794236891765,X_leads_Y,0.23124302893991158
1h,bar_range,body,FLAT_SMOOTH,0,-0.23119593077178202,-0.23119593077178202,contemporaneous,0.23119593077178202
15m,vol_accel_w,vol_sigma_w,UP_CHOPPY,-4,-0.2310416799996145,-0.10823871336508165,X_lags_Y,0.2310416799996145
1m,price_accel_1b,bar_range,UP_CHOPPY,0,-0.23094953797202408,-0.23094953797202408,contemporaneous,0.23094953797202408
1h,price_velocity_1b,vol_velocity_1b,UP_SMOOTH,0,0.23083766435337402,0.23083766435337402,contemporaneous,0.23083766435337402
1m,price_velocity_w,swing_noise_w,UP_CHOPPY,4,0.230629513470498,0.1824422513898313,X_leads_Y,0.230629513470498
5m,price_accel_w,z_low_w,UP_CHOPPY,-8,-0.23058462081905867,0.16404331719784235,X_lags_Y,0.23058462081905867
5s,body,z_low_w,UP_CHOPPY,0,0.2303021495100126,0.2303021495100126,contemporaneous,0.2303021495100126
5s,vol_sigma_w,swing_noise_w,UP_SMOOTH,0,0.23023285889199283,0.23023285889199283,contemporaneous,0.23023285889199283
5m,bar_range,price_velocity_w,DOWN_CHOPPY,0,-0.23021564005635678,-0.23021564005635678,contemporaneous,0.23021564005635678
15m,price_accel_w,z_low_w,FLAT_SMOOTH,2,0.23015424711131705,0.20648040803913456,X_leads_Y,0.23015424711131705
5m,vol_velocity_w,SE_low_w,UP_CHOPPY,-8,-0.229957322550103,0.07343378801405098,X_lags_Y,0.229957322550103
15m,price_velocity_1b,vol_accel_w,DOWN_SMOOTH,0,-0.2298381171696797,-0.2298381171696797,contemporaneous,0.2298381171696797
1h,vol_velocity_1b,reversion_prob_w,FLAT_SMOOTH,0,-0.22978719425298166,-0.22978719425298166,contemporaneous,0.22978719425298166
1h,price_accel_w,vol_velocity_w,UP_SMOOTH,12,0.22976887509116367,0.2246375480238736,X_leads_Y,0.22976887509116367
1m,price_velocity_w,z_se_w,FLAT_SMOOTH,1,-0.22960637960452202,-0.025047889813529674,X_leads_Y,0.22960637960452202
1h,price_accel_1b,price_velocity_w,DOWN_CHOPPY,-12,-0.22947389160409684,0.0016466139258981029,X_lags_Y,0.22947389160409684
15m,vol_velocity_w,reversion_prob_w,UP_CHOPPY,0,-0.2294232029125699,-0.2294232029125699,contemporaneous,0.2294232029125699
15m,vol_velocity_1b,reversion_prob_w,DOWN_CHOPPY,0,-0.22918271902561793,-0.22918271902561793,contemporaneous,0.22918271902561793
15m,price_accel_w,price_sigma_w,UP_SMOOTH,12,0.229090813530312,0.1057171174472658,X_leads_Y,0.229090813530312
1m,vol_velocity_w,vol_sigma_w,FLAT_CHOPPY,1,0.22908606478561083,0.18785293035020947,X_leads_Y,0.22908606478561083
5m,vol_velocity_w,SE_high_w,UP_CHOPPY,-8,-0.2290639938537845,0.0540436413829006,X_lags_Y,0.2290639938537845
1m,price_velocity_1b,price_velocity_w,DOWN_CHOPPY,0,0.22889351309879372,0.22889351309879372,contemporaneous,0.22889351309879372
1h,vol_accel_1b,price_accel_w,DOWN_SMOOTH,0,-0.22888355436497143,-0.22888355436497143,contemporaneous,0.22888355436497143
1h,z_low_w,reversion_prob_w,FLAT_SMOOTH,0,0.22878237206757038,0.22878237206757038,contemporaneous,0.22878237206757038
1h,body,price_sigma_w,DOWN_SMOOTH,12,-0.2287358449192395,-0.145557398829024,X_leads_Y,0.2287358449192395
1m,body,price_velocity_w,DOWN_CHOPPY,0,0.22867029047386025,0.22867029047386025,contemporaneous,0.22867029047386025
1h,body,price_sigma_w,UP_SMOOTH,12,0.22866156815834043,0.1480700466095463,X_leads_Y,0.22866156815834043
15m,vol_velocity_w,reversion_prob_w,UP_SMOOTH,0,-0.2286079626062025,-0.2286079626062025,contemporaneous,0.2286079626062025
5s,bar_range,vol_accel_w,DOWN_SMOOTH,0,0.2285356184473335,0.2285356184473335,contemporaneous,0.2285356184473335
5s,body,z_high_w,UP_SMOOTH,0,0.2284948251640129,0.2284948251640129,contemporaneous,0.2284948251640129
5m,price_velocity_w,z_low_w,UP_CHOPPY,4,-0.22836205733256837,0.005320255741805602,X_leads_Y,0.22836205733256837
5s,bar_range,vol_velocity_w,DOWN_CHOPPY,0,0.22823350464159023,0.22823350464159023,contemporaneous,0.22823350464159023
